	sim_id	query_name	thread_id	thread_type	order_id	number_of_results	runtime	flag	correct	cumul_time	overall_order_id	cumul_results
0	Vir_N1_32_W1000_Def	L3/L3_split42.sparql	1	warmup	1	46	1.183432207	SUCCESS	CORRECT	1.183432207	0	46
1	Vir_N1_32_W1000_Def	S5/S5_split66.sparql	1	warmup	2	0	0.912914222	SUCCESS	CORRECT	2.096346429	1	46
2	Vir_N1_32_W1000_Def	S3/S3_split4.sparql	1	warmup	3	0	10.004197912	SUCCESS	CORRECT	12.100544341	2	46
3	Vir_N1_32_W1000_Def	S5/S5_split60.sparql	1	warmup	4	0	0.119806894	SUCCESS	CORRECT	12.220351235	3	46
4	Vir_N1_32_W1000_Def	C1/C1_split51.sparql	1	warmup	5	1424	160.900639455	SUCCESS	CORRECT	173.12099069	4	1470
5	Vir_N1_32_W1000_Def	C1/C1_split8.sparql	1	warmup	6	1424	151.010592206	SUCCESS	CORRECT	324.13158289600005	5	2894
6	Vir_N1_32_W1000_Def	S6/S6_split44.sparql	1	warmup	7	129	6.214612301	SUCCESS	CORRECT	330.34619519700004	6	3023
7	Vir_N1_32_W1000_Def	S2/S2_split91.sparql	1	warmup	8	8993	1.6389840690000002	SUCCESS	CORRECT	331.98517926600005	7	12016
8	Vir_N1_32_W1000_Def	F1/F1_split53.sparql	1	warmup	9	0	0.5526124929999999	SUCCESS	CORRECT	332.5377917590001	8	12016
9	Vir_N1_32_W1000_Def	S4/S4_split70.sparql	1	warmup	10	209	1.478866165	SUCCESS	CORRECT	334.01665792400007	9	12225
10	Vir_N1_32_W1000_Def	S1/S1_split28.sparql	1	warmup	11	0	5.980248907999999	SUCCESS	CORRECT	339.9969068320001	10	12225
11	Vir_N1_32_W1000_Def	S1/S1_split46.sparql	1	warmup	12	0	0.110040986	SUCCESS	CORRECT	340.1069478180001	11	12225
12	Vir_N1_32_W1000_Def	S4/S4_split53.sparql	1	warmup	13	3062	0.282844165	SUCCESS	CORRECT	340.38979198300007	12	15287
13	Vir_N1_32_W1000_Def	S6/S6_split39.sparql	1	warmup	14	1237	5.95365352	SUCCESS	CORRECT	346.34344550300005	13	16524
14	Vir_N1_32_W1000_Def	F4/F4_split26.sparql	1	warmup	15	3521	1.777494893	SUCCESS	CORRECT	348.12094039600004	14	20045
15	Vir_N1_32_W1000_Def	L4/L4_split22.sparql	1	warmup	16	5893	2.1153573860000003	SUCCESS	CORRECT	350.23629778200007	15	25938
16	Vir_N1_32_W1000_Def	L2/L2_split77.sparql	1	warmup	17	8008	0.583468969	SUCCESS	CORRECT	350.8197667510001	16	33946
17	Vir_N1_32_W1000_Def	S3/S3_split20.sparql	1	warmup	18	0	0.08351710400000001	SUCCESS	CORRECT	350.9032838550001	17	33946
18	Vir_N1_32_W1000_Def	S3/S3_split28.sparql	1	warmup	19	0	0.20004665800000002	SUCCESS	CORRECT	351.1033305130001	18	33946
19	Vir_N1_32_W1000_Def	F2/F2_split38.sparql	1	warmup	20	1240	7.548931921	SUCCESS	CORRECT	358.65226243400014	19	35186
20	Vir_N1_32_W1000_Def	F1/F1_split96.sparql	1	warmup	21	332	0.10715544199999999	SUCCESS	CORRECT	358.75941787600016	20	35518
21	Vir_N1_32_W1000_Def	L1/L1_split98.sparql	1	warmup	22	4	0.011119622	SUCCESS	CORRECT	358.7705374980002	21	35522
22	Vir_N1_32_W1000_Def	S2/S2_split55.sparql	1	warmup	23	1196	0.095024596	SUCCESS	CORRECT	358.86556209400015	22	36718
23	Vir_N1_32_W1000_Def	L1/L1_split94.sparql	1	warmup	24	3	0.009685351	SUCCESS	CORRECT	358.8752474450001	23	36721
24	Vir_N1_32_W1000_Def	S3/S3_split36.sparql	1	warmup	25	0	0.195307404	SUCCESS	CORRECT	359.07055484900013	24	36721
25	Vir_N1_32_W1000_Def	L1/L1_split34.sparql	1	warmup	26	6	0.012244043	SUCCESS	CORRECT	359.08279889200014	25	36727
26	Vir_N1_32_W1000_Def	F1/F1_split11.sparql	1	warmup	27	12	0.058453303	SUCCESS	CORRECT	359.14125219500016	26	36739
27	Vir_N1_32_W1000_Def	C3/C3_split47.sparql	1	warmup	28	100000	4.9056705869999995	SUCCESS	INCORRECT	364.04692278200014	27	136739
28	Vir_N1_32_W1000_Def	F3/F3_split36.sparql	1	warmup	29	36	2.410950666	SUCCESS	CORRECT	366.45787344800016	28	136775
29	Vir_N1_32_W1000_Def	C3/C3_split22.sparql	1	warmup	30	100000	1.253474192	SUCCESS	INCORRECT	367.71134764000016	29	236775
30	Vir_N1_32_W1000_Def	L5/L5_split29.sparql	1	warmup	31	26082	10.494479407	SUCCESS	CORRECT	378.2058270470002	30	262857
31	Vir_N1_32_W1000_Def	S5/S5_split18.sparql	1	warmup	32	3444	1.2123903820000002	SUCCESS	CORRECT	379.4182174290002	31	266301
32	Vir_N1_32_W1000_Def	S7/S7_split35.sparql	1	warmup	33	0	0.007858685	SUCCESS	CORRECT	379.4260761140002	32	266301
33	Vir_N1_32_W1000_Def	F5/F5_split58.sparql	1	warmup	34	25	0.020496390000000003	SUCCESS	CORRECT	379.4465725040002	33	266326
34	Vir_N1_32_W1000_Def	C1/C1_split86.sparql	1	warmup	35	1424	147.682426454	SUCCESS	CORRECT	527.1289989580002	34	267750
35	Vir_N1_32_W1000_Def	S1/S1_split76.sparql	1	warmup	36	11	0.17157464	SUCCESS	CORRECT	527.3005735980003	35	267761
36	Vir_N1_32_W1000_Def	C1/C1_split57.sparql	1	warmup	37	1424	147.644342539	SUCCESS	CORRECT	674.9449161370003	36	269185
37	Vir_N1_32_W1000_Def	F1/F1_split43.sparql	1	warmup	38	321	0.112154707	SUCCESS	CORRECT	675.0570708440002	37	269506
38	Vir_N1_32_W1000_Def	S5/S5_split14.sparql	1	warmup	39	0	0.120090239	SUCCESS	CORRECT	675.1771610830002	38	269506
39	Vir_N1_32_W1000_Def	F2/F2_split11.sparql	1	warmup	40	1088	6.624687915000001	SUCCESS	CORRECT	681.8018489980002	39	270594
