	sim_id	query_name	thread_id	thread_type	order_id	number_of_results	runtime	flag	correct	cumul_time	overall_order_id	cumul_results
0	Gra_N1_32_W10_Def	S3/S3_split31.sparql	1	warmup	1	0	0.039665247	SUCCESS	CORRECT	0.039665247	0	0
1	Gra_N1_32_W10_Def	F2/F2_split98.sparql	1	warmup	2	3	0.023515227000000003	SUCCESS	CORRECT	0.063180474	1	3
2	Gra_N1_32_W10_Def	F2/F2_split28.sparql	1	warmup	3	2	0.019557999	SUCCESS	CORRECT	0.082738473	2	5
3	Gra_N1_32_W10_Def	L3/L3_split97.sparql	1	warmup	4	8	0.011120111	SUCCESS	CORRECT	0.09385858400000001	3	13
4	Gra_N1_32_W10_Def	L2/L2_split68.sparql	1	warmup	5	103	0.036404329	SUCCESS	CORRECT	0.130262913	4	116
5	Gra_N1_32_W10_Def	S7/S7_split73.sparql	1	warmup	6	0	0.007983715	SUCCESS	CORRECT	0.138246628	5	116
6	Gra_N1_32_W10_Def	C2/C2_split93.sparql	1	warmup	7	0	0.16079095000000002	SUCCESS	CORRECT	0.299037578	6	116
7	Gra_N1_32_W10_Def	S3/S3_split26.sparql	1	warmup	8	0	0.010311736	SUCCESS	CORRECT	0.30934931400000004	7	116
8	Gra_N1_32_W10_Def	S3/S3_split8.sparql	1	warmup	9	0	0.010210523	SUCCESS	CORRECT	0.31955983700000007	8	116
9	Gra_N1_32_W10_Def	C3/C3_split92.sparql	1	warmup	10	434169	3.214709829	SUCCESS	CORRECT	3.5342696659999997	9	434285
10	Gra_N1_32_W10_Def	L2/L2_split17.sparql	1	warmup	11	51	0.011800518	SUCCESS	CORRECT	3.5460701839999995	10	434336
11	Gra_N1_32_W10_Def	S3/S3_split9.sparql	1	warmup	12	0	0.011590742	SUCCESS	CORRECT	3.5576609259999996	11	434336
12	Gra_N1_32_W10_Def	S7/S7_split51.sparql	1	warmup	13	0	0.008433574000000001	SUCCESS	CORRECT	3.5660944999999997	12	434336
13	Gra_N1_32_W10_Def	L4/L4_split9.sparql	1	warmup	14	56	0.010419483	SUCCESS	CORRECT	3.576513983	13	434392
14	Gra_N1_32_W10_Def	C2/C2_split62.sparql	1	warmup	15	0	0.116381387	SUCCESS	CORRECT	3.69289537	14	434392
15	Gra_N1_32_W10_Def	S2/S2_split93.sparql	1	warmup	16	6	0.009241509	SUCCESS	CORRECT	3.702136879	15	434398
16	Gra_N1_32_W10_Def	F4/F4_split27.sparql	1	warmup	17	0	0.012025993	SUCCESS	CORRECT	3.714162872	16	434398
17	Gra_N1_32_W10_Def	F4/F4_split80.sparql	1	warmup	18	13	0.013385461	SUCCESS	CORRECT	3.727548333	17	434411
18	Gra_N1_32_W10_Def	F1/F1_split90.sparql	1	warmup	19	0	0.008743214000000001	SUCCESS	CORRECT	3.736291547	18	434411
19	Gra_N1_32_W10_Def	S3/S3_split75.sparql	1	warmup	20	0	0.008882464000000001	SUCCESS	CORRECT	3.745174011	19	434411
20	Gra_N1_32_W10_Def	F4/F4_split3.sparql	1	warmup	21	10	0.012359361	SUCCESS	CORRECT	3.757533372	20	434421
21	Gra_N1_32_W10_Def	C1/C1_split9.sparql	1	warmup	22	16	0.222314423	SUCCESS	CORRECT	3.979847795	21	434437
22	Gra_N1_32_W10_Def	L3/L3_split16.sparql	1	warmup	23	42	0.008774473	SUCCESS	CORRECT	3.988622268	22	434479
23	Gra_N1_32_W10_Def	F2/F2_split0.sparql	1	warmup	24	1	0.008753994000000001	SUCCESS	CORRECT	3.997376262	23	434480
24	Gra_N1_32_W10_Def	L2/L2_split75.sparql	1	warmup	25	8	0.0077477130000000016	SUCCESS	CORRECT	4.005123975	24	434488
25	Gra_N1_32_W10_Def	S5/S5_split63.sparql	1	warmup	26	0	0.010608076000000001	SUCCESS	CORRECT	4.015732051	25	434488
26	Gra_N1_32_W10_Def	S2/S2_split99.sparql	1	warmup	27	15	0.009803471999999999	SUCCESS	CORRECT	4.025535522999999	26	434503
27	Gra_N1_32_W10_Def	S2/S2_split18.sparql	1	warmup	28	22	0.008304207	SUCCESS	CORRECT	4.0338397299999995	27	434525
28	Gra_N1_32_W10_Def	F5/F5_split69.sparql	1	warmup	29	52	0.018909624	SUCCESS	CORRECT	4.0527493539999995	28	434577
