	sim_id	query_name	thread_id	thread_type	order_id	number_of_results	runtime	flag	correct	cumul_time	overall_order_id	cumul_results
0	Vir_N1_32_W100_Def	F3/F3_split99.sparql	1	warmup	1	7	0.018153995	SUCCESS	CORRECT	0.018153995	0	7
1	Vir_N1_32_W100_Def	L4/L4_split24.sparql	1	warmup	2	575	0.113454174	SUCCESS	CORRECT	0.131608169	1	582
2	Vir_N1_32_W100_Def	L2/L2_split12.sparql	1	warmup	3	158	0.039847667	SUCCESS	CORRECT	0.171455836	2	740
3	Vir_N1_32_W100_Def	C3/C3_split56.sparql	1	warmup	4	100000	1.325343432	SUCCESS	INCORRECT	1.496799268	3	100740
4	Vir_N1_32_W100_Def	L4/L4_split63.sparql	1	warmup	5	594	0.038702332	SUCCESS	CORRECT	1.5355016	4	101334
5	Vir_N1_32_W100_Def	S4/S4_split65.sparql	1	warmup	6	34	0.01358746	SUCCESS	CORRECT	1.54908906	5	101368
6	Vir_N1_32_W100_Def	F1/F1_split97.sparql	1	warmup	7	14	0.014539052	SUCCESS	CORRECT	1.563628112	6	101382
7	Vir_N1_32_W100_Def	L4/L4_split35.sparql	1	warmup	8	621	0.042607476	SUCCESS	CORRECT	1.6062355879999999	7	102003
8	Vir_N1_32_W100_Def	L4/L4_split20.sparql	1	warmup	9	568	0.032037069	SUCCESS	CORRECT	1.638272657	8	102571
9	Vir_N1_32_W100_Def	L3/L3_split58.sparql	1	warmup	10	24	0.0052513230000000004	SUCCESS	CORRECT	1.6435239799999999	9	102595
10	Vir_N1_32_W100_Def	L5/L5_split48.sparql	1	warmup	11	1310	0.107065798	SUCCESS	CORRECT	1.750589778	10	103905
11	Vir_N1_32_W100_Def	F5/F5_split21.sparql	1	warmup	12	50	1.619612043	SUCCESS	CORRECT	3.370201821	11	103955
12	Vir_N1_32_W100_Def	S6/S6_split96.sparql	1	warmup	13	152	0.418285233	SUCCESS	CORRECT	3.788487054	12	104107
13	Vir_N1_32_W100_Def	S4/S4_split53.sparql	1	warmup	14	0	0.005815259000000001	SUCCESS	CORRECT	3.7943023129999998	13	104107
14	Vir_N1_32_W100_Def	S3/S3_split79.sparql	1	warmup	15	0	0.01998125	SUCCESS	CORRECT	3.8142835629999996	14	104107
15	Vir_N1_32_W100_Def	S1/S1_split50.sparql	1	warmup	16	4	0.08967384199999999	SUCCESS	CORRECT	3.9039574049999994	15	104111
16	Vir_N1_32_W100_Def	F1/F1_split91.sparql	1	warmup	17	3	0.013034712	SUCCESS	CORRECT	3.9169921169999995	16	104114
17	Vir_N1_32_W100_Def	L5/L5_split73.sparql	1	warmup	18	1310	0.09038824300000001	SUCCESS	CORRECT	4.007380359999999	17	105424
18	Vir_N1_32_W100_Def	S4/S4_split50.sparql	1	warmup	19	34	0.010824281000000002	SUCCESS	CORRECT	4.018204640999999	18	105458
19	Vir_N1_32_W100_Def	L4/L4_split82.sparql	1	warmup	20	925	0.048281145	SUCCESS	CORRECT	4.0664857859999985	19	106383
20	Vir_N1_32_W100_Def	L2/L2_split86.sparql	1	warmup	21	122	0.02563952	SUCCESS	CORRECT	4.092125305999999	20	106505
21	Vir_N1_32_W100_Def	F1/F1_split62.sparql	1	warmup	22	0	0.012553951	SUCCESS	CORRECT	4.104679256999999	21	106505
22	Vir_N1_32_W100_Def	S6/S6_split11.sparql	1	warmup	23	112	0.378226223	SUCCESS	CORRECT	4.482905479999999	22	106617
23	Vir_N1_32_W100_Def	C2/C2_split64.sparql	1	warmup	24	22	0.343215305	SUCCESS	CORRECT	4.826120785	23	106639
24	Vir_N1_32_W100_Def	C1/C1_split94.sparql	1	warmup	25	201	0.07145895899999999	SUCCESS	CORRECT	4.897579744	24	106840
25	Vir_N1_32_W100_Def	S7/S7_split88.sparql	1	warmup	26	0	0.0054851330000000005	SUCCESS	CORRECT	4.903064876999999	25	106840
26	Vir_N1_32_W100_Def	F5/F5_split79.sparql	1	warmup	27	34	1.61273457	SUCCESS	CORRECT	6.515799446999999	26	106874
27	Vir_N1_32_W100_Def	C1/C1_split52.sparql	1	warmup	28	201	0.070090152	SUCCESS	CORRECT	6.585889598999999	27	107075
28	Vir_N1_32_W100_Def	S7/S7_split31.sparql	1	warmup	29	0	0.005209025	SUCCESS	CORRECT	6.591098623999999	28	107075
29	Vir_N1_32_W100_Def	F5/F5_split74.sparql	1	warmup	30	31	1.6165726219999998	SUCCESS	CORRECT	8.207671245999999	29	107106
30	Vir_N1_32_W100_Def	S5/S5_split28.sparql	1	warmup	31	0	0.132743976	SUCCESS	CORRECT	8.340415221999999	30	107106
31	Vir_N1_32_W100_Def	F5/F5_split94.sparql	1	warmup	32	63	1.627547263	SUCCESS	CORRECT	9.967962485	31	107169
32	Vir_N1_32_W100_Def	S7/S7_split52.sparql	1	warmup	33	0	0.666446209	SUCCESS	CORRECT	10.634408694	32	107169
33	Vir_N1_32_W100_Def	L2/L2_split80.sparql	1	warmup	34	106	0.025101422	SUCCESS	CORRECT	10.659510116	33	107275
34	Vir_N1_32_W100_Def	S5/S5_split16.sparql	1	warmup	35	0	0.012227132	SUCCESS	CORRECT	10.671737248	34	107275
35	Vir_N1_32_W100_Def	L2/L2_split93.sparql	1	warmup	36	323	0.028957684	SUCCESS	CORRECT	10.700694932	35	107598
36	Vir_N1_32_W100_Def	L4/L4_split66.sparql	1	warmup	37	570	0.029490535	SUCCESS	CORRECT	10.730185467	36	108168
37	Vir_N1_32_W100_Def	L3/L3_split40.sparql	1	warmup	38	12	0.004304433000000001	SUCCESS	CORRECT	10.7344899	37	108180
38	Vir_N1_32_W100_Def	F1/F1_split19.sparql	1	warmup	39	22	0.013624183	SUCCESS	CORRECT	10.748114082999999	38	108202
39	Vir_N1_32_W100_Def	C2/C2_split4.sparql	1	warmup	40	22	0.34025734700000004	SUCCESS	CORRECT	11.088371429999999	39	108224
40	Vir_N1_32_W100_Def	F3/F3_split71.sparql	1	warmup	41	264	0.041346541	SUCCESS	CORRECT	11.129717970999998	40	108488
41	Vir_N1_32_W100_Def	L4/L4_split84.sparql	1	warmup	42	625	0.032959156	SUCCESS	CORRECT	11.162677126999998	41	109113
42	Vir_N1_32_W100_Def	L5/L5_split71.sparql	1	warmup	43	207	0.040227991000000005	SUCCESS	CORRECT	11.202905117999999	42	109320
43	Vir_N1_32_W100_Def	F3/F3_split36.sparql	1	warmup	44	58	0.026874087	SUCCESS	CORRECT	11.229779204999998	43	109378
44	Vir_N1_32_W100_Def	S7/S7_split11.sparql	1	warmup	45	0	0.0050252230000000005	SUCCESS	CORRECT	11.234804427999999	44	109378
45	Vir_N1_32_W100_Def	L3/L3_split91.sparql	1	warmup	46	12	0.0053213869999999995	SUCCESS	CORRECT	11.240125814999999	45	109390
46	Vir_N1_32_W100_Def	S1/S1_split86.sparql	1	warmup	47	3	0.07003015900000001	SUCCESS	CORRECT	11.310155973999999	46	109393
47	Vir_N1_32_W100_Def	L3/L3_split50.sparql	1	warmup	48	20	0.005228077	SUCCESS	CORRECT	11.315384050999999	47	109413
48	Vir_N1_32_W100_Def	L2/L2_split38.sparql	1	warmup	49	120	0.024678615	SUCCESS	CORRECT	11.340062665999998	48	109533
49	Vir_N1_32_W100_Def	L2/L2_split1.sparql	1	warmup	50	323	0.027313782	SUCCESS	CORRECT	11.367376447999998	49	109856
50	Vir_N1_32_W100_Def	S1/S1_split24.sparql	1	warmup	51	9	0.070042442	SUCCESS	CORRECT	11.437418889999998	50	109865
51	Vir_N1_32_W100_Def	C3/C3_split91.sparql	1	warmup	52	100000	1.184305799	SUCCESS	INCORRECT	12.621724688999999	51	209865
52	Vir_N1_32_W100_Def	F4/F4_split28.sparql	1	warmup	53	265	0.244203256	SUCCESS	CORRECT	12.865927945	52	210130
53	Vir_N1_32_W100_Def	C3/C3_split73.sparql	1	warmup	54	100000	1.066069344	SUCCESS	INCORRECT	13.931997289	53	310130
54	Vir_N1_32_W100_Def	L3/L3_split47.sparql	1	warmup	55	33	0.005934696999999999	SUCCESS	CORRECT	13.937931986	54	310163
55	Vir_N1_32_W100_Def	S5/S5_split12.sparql	1	warmup	56	0	0.01244353	SUCCESS	CORRECT	13.950375516000001	55	310163
56	Vir_N1_32_W100_Def	S5/S5_split31.sparql	1	warmup	57	341	0.03917669	SUCCESS	CORRECT	13.989552206	56	310504
57	Vir_N1_32_W100_Def	S5/S5_split37.sparql	1	warmup	58	0	0.012601901	SUCCESS	CORRECT	14.002154107	57	310504
58	Vir_N1_32_W100_Def	S2/S2_split52.sparql	1	warmup	59	109	0.01127773	SUCCESS	CORRECT	14.013431837	58	310613
59	Vir_N1_32_W100_Def	S6/S6_split34.sparql	1	warmup	60	130	0.391822431	SUCCESS	CORRECT	14.405254268	59	310743
60	Vir_N1_32_W100_Def	S3/S3_split54.sparql	1	warmup	61	0	0.019131368	SUCCESS	CORRECT	14.424385636	60	310743
61	Vir_N1_32_W100_Def	L5/L5_split72.sparql	1	warmup	62	2681	0.147080923	SUCCESS	CORRECT	14.571466559000001	61	313424
62	Vir_N1_32_W100_Def	S7/S7_split41.sparql	1	warmup	63	0	0.005186817	SUCCESS	CORRECT	14.576653376000001	62	313424
63	Vir_N1_32_W100_Def	L4/L4_split38.sparql	1	warmup	64	583	0.029522448	SUCCESS	CORRECT	14.606175824000001	63	314007
64	Vir_N1_32_W100_Def	S7/S7_split98.sparql	1	warmup	65	0	0.004963813	SUCCESS	CORRECT	14.611139637	64	314007
65	Vir_N1_32_W100_Def	S1/S1_split90.sparql	1	warmup	66	0	0.087688186	SUCCESS	CORRECT	14.698827823	65	314007
66	Vir_N1_32_W100_Def	F3/F3_split91.sparql	1	warmup	67	249	0.047527313	SUCCESS	CORRECT	14.746355136	66	314256
67	Vir_N1_32_W100_Def	L1/L1_split6.sparql	1	warmup	68	1	0.005637505	SUCCESS	CORRECT	14.751992641	67	314257
68	Vir_N1_32_W100_Def	L4/L4_split53.sparql	1	warmup	69	557	0.028773256	SUCCESS	CORRECT	14.780765896999998	68	314814
69	Vir_N1_32_W100_Def	S7/S7_split67.sparql	1	warmup	70	0	0.0042634280000000005	SUCCESS	CORRECT	14.785029324999998	69	314814
70	Vir_N1_32_W100_Def	S7/S7_split13.sparql	1	warmup	71	0	0.005102143	SUCCESS	CORRECT	14.790131467999998	70	314814
71	Vir_N1_32_W100_Def	L2/L2_split96.sparql	1	warmup	72	1906	0.060524821	SUCCESS	CORRECT	14.850656288999998	71	316720
72	Vir_N1_32_W100_Def	S3/S3_split9.sparql	1	warmup	73	0	0.019070402	SUCCESS	CORRECT	14.869726690999999	72	316720
73	Vir_N1_32_W100_Def	S4/S4_split25.sparql	1	warmup	74	0	0.0077450140000000015	SUCCESS	CORRECT	14.877471704999998	73	316720
74	Vir_N1_32_W100_Def	C1/C1_split21.sparql	1	warmup	75	201	0.07097498299999999	SUCCESS	CORRECT	14.948446687999997	74	316921
75	Vir_N1_32_W100_Def	S1/S1_split74.sparql	1	warmup	76	9	0.072732145	SUCCESS	CORRECT	15.021178832999997	75	316930
76	Vir_N1_32_W100_Def	L1/L1_split94.sparql	1	warmup	77	2	0.005554371999999999	SUCCESS	CORRECT	15.026733204999998	76	316932
77	Vir_N1_32_W100_Def	S2/S2_split68.sparql	1	warmup	78	1313	0.059168766	SUCCESS	CORRECT	15.085901970999998	77	318245
78	Vir_N1_32_W100_Def	S7/S7_split35.sparql	1	warmup	79	0	0.003957731	SUCCESS	CORRECT	15.089859701999998	78	318245
79	Vir_N1_32_W100_Def	C2/C2_split90.sparql	1	warmup	80	22	0.346306358	SUCCESS	CORRECT	15.436166059999998	79	318267
80	Vir_N1_32_W100_Def	L5/L5_split18.sparql	1	warmup	81	1310	0.085800865	SUCCESS	CORRECT	15.521966924999997	80	319577
81	Vir_N1_32_W100_Def	S3/S3_split69.sparql	1	warmup	82	0	0.019032326000000002	SUCCESS	CORRECT	15.540999250999997	81	319577
82	Vir_N1_32_W100_Def	F1/F1_split28.sparql	1	warmup	83	43	0.01487454	SUCCESS	CORRECT	15.555873790999996	82	319620
83	Vir_N1_32_W100_Def	F2/F2_split56.sparql	1	warmup	84	20	0.3967569970000001	SUCCESS	CORRECT	15.952630787999997	83	319640
84	Vir_N1_32_W100_Def	L5/L5_split76.sparql	1	warmup	85	503	0.053568994	SUCCESS	CORRECT	16.006199781999996	84	320143
85	Vir_N1_32_W100_Def	L2/L2_split55.sparql	1	warmup	86	144	0.02501662	SUCCESS	CORRECT	16.031216401999995	85	320287
86	Vir_N1_32_W100_Def	C1/C1_split65.sparql	1	warmup	87	201	0.07024799699999999	SUCCESS	CORRECT	16.101464398999994	86	320488
87	Vir_N1_32_W100_Def	F1/F1_split0.sparql	1	warmup	88	19	0.013595338	SUCCESS	CORRECT	16.115059736999992	87	320507
88	Vir_N1_32_W100_Def	L3/L3_split64.sparql	1	warmup	89	38	0.006072653000000001	SUCCESS	CORRECT	16.121132389999993	88	320545
89	Vir_N1_32_W100_Def	S1/S1_split98.sparql	1	warmup	90	5	0.088660599	SUCCESS	CORRECT	16.209792988999993	89	320550
90	Vir_N1_32_W100_Def	S6/S6_split16.sparql	1	warmup	91	3	0.382523453	SUCCESS	CORRECT	16.592316441999994	90	320553
91	Vir_N1_32_W100_Def	C1/C1_split35.sparql	1	warmup	92	201	0.08601639	SUCCESS	CORRECT	16.678332831999995	91	320754
92	Vir_N1_32_W100_Def	C3/C3_split88.sparql	1	warmup	93	100000	1.228727636	SUCCESS	INCORRECT	17.907060467999994	92	420754
93	Vir_N1_32_W100_Def	F4/F4_split29.sparql	1	warmup	94	173	0.075395164	SUCCESS	CORRECT	17.982455631999994	93	420927
94	Vir_N1_32_W100_Def	L3/L3_split71.sparql	1	warmup	95	44	0.006663514000000001	SUCCESS	CORRECT	17.989119145999993	94	420971
95	Vir_N1_32_W100_Def	C3/C3_split80.sparql	1	warmup	96	100000	1.078727092	SUCCESS	INCORRECT	19.067846237999994	95	520971
96	Vir_N1_32_W100_Def	F5/F5_split77.sparql	1	warmup	97	55	1.611418069	SUCCESS	CORRECT	20.679264306999993	96	521026
97	Vir_N1_32_W100_Def	S6/S6_split71.sparql	1	warmup	98	38	0.384172877	SUCCESS	CORRECT	21.063437183999994	97	521064
98	Vir_N1_32_W100_Def	S6/S6_split64.sparql	1	warmup	99	48	0.388540371	SUCCESS	CORRECT	21.451977554999996	98	521112
99	Vir_N1_32_W100_Def	S6/S6_split48.sparql	1	warmup	100	72	0.387876838	SUCCESS	CORRECT	21.839854392999996	99	521184
100	Vir_N1_32_W100_Def	F3/F3_split48.sparql	1	warmup	101	16	0.021268425	SUCCESS	CORRECT	21.861122817999995	100	521200
101	Vir_N1_32_W100_Def	C3/C3_split77.sparql	1	warmup	102	100000	1.043170371	SUCCESS	INCORRECT	22.904293188999993	101	621200
102	Vir_N1_32_W100_Def	S5/S5_split33.sparql	1	warmup	103	0	0.010959696	SUCCESS	CORRECT	22.915252884999994	102	621200
103	Vir_N1_32_W100_Def	L3/L3_split55.sparql	1	warmup	104	34	0.006106761	SUCCESS	CORRECT	22.921359645999996	103	621234
104	Vir_N1_32_W100_Def	S5/S5_split42.sparql	1	warmup	105	0	0.012309885	SUCCESS	CORRECT	22.933669530999996	104	621234
105	Vir_N1_32_W100_Def	S4/S4_split62.sparql	1	warmup	106	34	0.009927444	SUCCESS	CORRECT	22.943596974999995	105	621268
106	Vir_N1_32_W100_Def	S4/S4_split98.sparql	1	warmup	107	2	0.009852973000000001	SUCCESS	CORRECT	22.953449947999996	106	621270
107	Vir_N1_32_W100_Def	S5/S5_split84.sparql	1	warmup	108	0	0.01202771	SUCCESS	CORRECT	22.965477657999998	107	621270
108	Vir_N1_32_W100_Def	L4/L4_split19.sparql	1	warmup	109	569	0.027096888	SUCCESS	CORRECT	22.992574545999997	108	621839
109	Vir_N1_32_W100_Def	S7/S7_split15.sparql	1	warmup	110	0	0.005219761	SUCCESS	CORRECT	22.997794306999996	109	621839
