	sim_id	query_name	thread_id	thread_type	order_id	number_of_results	runtime	flag	correct	cumul_time	overall_order_id	cumul_results
0	Vir_N1_32_W10_Def	S5/S5_split59.sparql	1	warmup	1	0	0.009704654	SUCCESS	CORRECT	0.009704654	0	0
1	Vir_N1_32_W10_Def	F4/F4_split82.sparql	1	warmup	2	26	0.076310087	SUCCESS	CORRECT	0.086014741	1	26
2	Vir_N1_32_W10_Def	S5/S5_split23.sparql	1	warmup	3	0	0.007212446999999999	SUCCESS	CORRECT	0.093227188	2	26
3	Vir_N1_32_W10_Def	L3/L3_split31.sparql	1	warmup	4	36	0.010038895	SUCCESS	CORRECT	0.10326608300000001	3	62
4	Vir_N1_32_W10_Def	S7/S7_split55.sparql	1	warmup	5	0	0.005508199	SUCCESS	CORRECT	0.10877428200000001	4	62
5	Vir_N1_32_W10_Def	F1/F1_split60.sparql	1	warmup	6	7	0.013172853	SUCCESS	CORRECT	0.12194713500000001	5	69
6	Vir_N1_32_W10_Def	L5/L5_split62.sparql	1	warmup	7	22	0.01121319	SUCCESS	CORRECT	0.13316032500000002	6	91
7	Vir_N1_32_W10_Def	L5/L5_split43.sparql	1	warmup	8	22	0.011879893999999998	SUCCESS	CORRECT	0.14504021900000003	7	113
8	Vir_N1_32_W10_Def	C1/C1_split71.sparql	1	warmup	9	16	0.015094099	SUCCESS	CORRECT	0.16013431800000003	8	129
9	Vir_N1_32_W10_Def	C3/C3_split62.sparql	1	warmup	10	100000	1.389608559	SUCCESS	INCORRECT	1.5497428770000001	9	100129
10	Vir_N1_32_W10_Def	L4/L4_split26.sparql	1	warmup	11	61	0.013317136	SUCCESS	CORRECT	1.563060013	10	100190
11	Vir_N1_32_W10_Def	F4/F4_split90.sparql	1	warmup	12	7	0.009125004	SUCCESS	CORRECT	1.572185017	11	100197
12	Vir_N1_32_W10_Def	S2/S2_split59.sparql	1	warmup	13	123	0.016391938999999998	SUCCESS	CORRECT	1.588576956	12	100320
13	Vir_N1_32_W10_Def	S4/S4_split12.sparql	1	warmup	14	0	0.006611605	SUCCESS	CORRECT	1.595188561	13	100320
14	Vir_N1_32_W10_Def	C1/C1_split4.sparql	1	warmup	15	16	0.011979964	SUCCESS	CORRECT	1.607168525	14	100336
15	Vir_N1_32_W10_Def	L5/L5_split91.sparql	1	warmup	16	269	0.042058216	SUCCESS	CORRECT	1.649226741	15	100605
16	Vir_N1_32_W10_Def	S1/S1_split81.sparql	1	warmup	17	4	0.053994552	SUCCESS	CORRECT	1.7032212930000001	16	100609
17	Vir_N1_32_W10_Def	S5/S5_split78.sparql	1	warmup	18	0	0.006815666000000001	SUCCESS	CORRECT	1.7100369590000002	17	100609
18	Vir_N1_32_W10_Def	F5/F5_split35.sparql	1	warmup	19	46	0.014313844	SUCCESS	CORRECT	1.724350803	18	100655
19	Vir_N1_32_W10_Def	L1/L1_split57.sparql	1	warmup	20	0	0.005605779	SUCCESS	CORRECT	1.729956582	19	100655
20	Vir_N1_32_W10_Def	S2/S2_split40.sparql	1	warmup	21	36	0.006540859	SUCCESS	CORRECT	1.736497441	20	100691
21	Vir_N1_32_W10_Def	L1/L1_split56.sparql	1	warmup	22	4	0.006296237	SUCCESS	CORRECT	1.742793678	21	100695
22	Vir_N1_32_W10_Def	S1/S1_split96.sparql	1	warmup	23	15	0.054711441	SUCCESS	CORRECT	1.797505119	22	100710
23	Vir_N1_32_W10_Def	S6/S6_split59.sparql	1	warmup	24	12	0.04744475	SUCCESS	CORRECT	1.844949869	23	100722
24	Vir_N1_32_W10_Def	F5/F5_split40.sparql	1	warmup	25	25	0.011613531000000002	SUCCESS	CORRECT	1.8565634	24	100747
25	Vir_N1_32_W10_Def	F2/F2_split11.sparql	1	warmup	26	13	0.064087005	SUCCESS	CORRECT	1.920650405	25	100760
26	Vir_N1_32_W10_Def	S6/S6_split26.sparql	1	warmup	27	5	0.045232758	SUCCESS	CORRECT	1.965883163	26	100765
27	Vir_N1_32_W10_Def	S4/S4_split74.sparql	1	warmup	28	0	0.005227343000000001	SUCCESS	CORRECT	1.971110506	27	100765
28	Vir_N1_32_W10_Def	L5/L5_split87.sparql	1	warmup	29	14	0.005889986000000001	SUCCESS	CORRECT	1.977000492	28	100779
29	Vir_N1_32_W10_Def	F2/F2_split72.sparql	1	warmup	30	2	0.06057730200000001	SUCCESS	CORRECT	2.037577794	29	100781
