	sim_id	query_name	thread_id	thread_type	order_id	number_of_results	runtime	flag	correct	cumul_time	overall_order_id	cumul_results
0	Bla_N1_32_W1000_Def	F3/F3_split71.sparql	1	warmup	1	375	10.498607854	SUCCESS	CORRECT	10.498607854	0	375
1	Bla_N1_32_W1000_Def	L3/L3_split37.sparql	1	warmup	2	71	0.23752954199999998	SUCCESS	CORRECT	10.736137396	1	446
2	Bla_N1_32_W1000_Def	F5/F5_split19.sparql	1	warmup	3	62	0.465362398	SUCCESS	CORRECT	11.201499794	2	508
3	Bla_N1_32_W1000_Def	F1/F1_split21.sparql	1	warmup	4	5	9.788816817999999	SUCCESS	CORRECT	20.990316612	3	513
4	Bla_N1_32_W1000_Def	F5/F5_split29.sparql	1	warmup	5	47	0.437491405	SUCCESS	CORRECT	21.427808017	4	560
5	Bla_N1_32_W1000_Def	C1/C1_split26.sparql	1	warmup	6	1424	150.249567353	SUCCESS	CORRECT	171.67737537	5	1984
6	Bla_N1_32_W1000_Def	C3/C3_split99.sparql	1	warmup	7	-1	300.0	TIMEOUT	INCORRECT	471.67737537	6	1984
7	Bla_N1_32_W1000_Def	L3/L3_split25.sparql	1	warmup	8	70	0.549253544	SUCCESS	CORRECT	472.226628914	7	2054
8	Bla_N1_32_W1000_Def	C2/C2_split56.sparql	1	warmup	9	-1	300.0	TIMEOUT	INCORRECT	772.226628914	8	2054
9	Bla_N1_32_W1000_Def	C1/C1_split67.sparql	1	warmup	10	1424	6.453224124	SUCCESS	CORRECT	778.679853038	9	3478
10	Bla_N1_32_W1000_Def	C3/C3_split51.sparql	1	warmup	11	-1	300.0	TIMEOUT	INCORRECT	1078.6798530380001	10	3478
11	Bla_N1_32_W1000_Def	L3/L3_split38.sparql	1	warmup	12	30	1.526035971	SUCCESS	CORRECT	1080.2058890090002	11	3508
12	Bla_N1_32_W1000_Def	S5/S5_split92.sparql	1	warmup	13	0	14.628091650999998	SUCCESS	CORRECT	1094.8339806600002	12	3508
13	Bla_N1_32_W1000_Def	F2/F2_split2.sparql	1	warmup	14	29	3.7457252210000003	SUCCESS	CORRECT	1098.579705881	13	3537
14	Bla_N1_32_W1000_Def	S3/S3_split41.sparql	1	warmup	15	0	53.053499884	SUCCESS	CORRECT	1151.6332057650002	14	3537
15	Bla_N1_32_W1000_Def	S6/S6_split4.sparql	1	warmup	16	36	2.166393941	SUCCESS	CORRECT	1153.7995997060002	15	3573
16	Bla_N1_32_W1000_Def	S6/S6_split67.sparql	1	warmup	17	129	4.515522048	SUCCESS	CORRECT	1158.3151217540003	16	3702
17	Bla_N1_32_W1000_Def	F4/F4_split45.sparql	1	warmup	18	2722	25.725084937	SUCCESS	CORRECT	1184.0402066910003	17	6424
18	Bla_N1_32_W1000_Def	F2/F2_split16.sparql	1	warmup	19	14	1.7973301899999998	SUCCESS	CORRECT	1185.8375368810002	18	6438
