sim_id	query_name	thread_id	thread_type	order_id	number_of_results	runtime	flag
Gra_N1_32_W100_Def	L2/L2_split77.sparql	1	warmup	1	78	0.144596859	SUCCESS
Gra_N1_32_W100_Def	C1/C1_split70.sparql	1	warmup	2	201	5.548156541	SUCCESS
Gra_N1_32_W100_Def	C2/C2_split76.sparql	1	warmup	3	22	5.981364464	SUCCESS
Gra_N1_32_W100_Def	F3/F3_split35.sparql	1	warmup	4	17	0.138939327	SUCCESS
Gra_N1_32_W100_Def	L4/L4_split3.sparql	1	warmup	5	643	0.938175335	SUCCESS
Gra_N1_32_W100_Def	L1/L1_split72.sparql	1	warmup	6	2	0.031021879999999998	SUCCESS
Gra_N1_32_W100_Def	S1/S1_split50.sparql	1	warmup	7	4	0.132879156	SUCCESS
Gra_N1_32_W100_Def	F4/F4_split18.sparql	1	warmup	8	154	0.353232014	SUCCESS
Gra_N1_32_W100_Def	C3/C3_split40.sparql	1	warmup	9	4244261	51.614978111	SUCCESS
Gra_N1_32_W100_Def	S1/S1_split66.sparql	1	warmup	10	9	0.09235030500000001	SUCCESS
Gra_N1_32_W100_Def	C3/C3_split80.sparql	1	warmup	11	4244261	33.622839386	SUCCESS
Gra_N1_32_W100_Def	F2/F2_split25.sparql	1	warmup	12	57	0.35859616	SUCCESS
Gra_N1_32_W100_Def	S1/S1_split5.sparql	1	warmup	13	5	0.071654989	SUCCESS
Gra_N1_32_W100_Def	F4/F4_split95.sparql	1	warmup	14	221	0.162026915	SUCCESS
Gra_N1_32_W100_Def	F5/F5_split5.sparql	1	warmup	15	38	0.234188302	SUCCESS
Gra_N1_32_W100_Def	S1/S1_split31.sparql	1	warmup	16	26	0.124561326	SUCCESS
Gra_N1_32_W100_Def	L4/L4_split65.sparql	1	warmup	17	541	0.749729972	SUCCESS
Gra_N1_32_W100_Def	L5/L5_split89.sparql	1	warmup	18	2681	3.8106257169999997	SUCCESS
Gra_N1_32_W100_Def	F3/F3_split43.sparql	1	warmup	19	1	0.020146816	SUCCESS
Gra_N1_32_W100_Def	S1/S1_split75.sparql	1	warmup	20	0	0.062273255	SUCCESS
Gra_N1_32_W100_Def	S2/S2_split45.sparql	1	warmup	21	106	0.194987787	SUCCESS
Gra_N1_32_W100_Def	C2/C2_split32.sparql	1	warmup	22	22	1.471631674	SUCCESS
Gra_N1_32_W100_Def	S1/S1_split28.sparql	1	warmup	23	8	0.06792895	SUCCESS
Gra_N1_32_W100_Def	L3/L3_split16.sparql	1	warmup	24	10	0.032743548	SUCCESS
Gra_N1_32_W100_Def	L4/L4_split81.sparql	1	warmup	25	628	0.77829769	SUCCESS
Gra_N1_32_W100_Def	S2/S2_split17.sparql	1	warmup	26	309	0.228322868	SUCCESS
Gra_N1_32_W100_Def	S7/S7_split43.sparql	1	warmup	27	0	0.007161147	SUCCESS
Gra_N1_32_W100_Def	S5/S5_split56.sparql	1	warmup	28	0	0.189122476	SUCCESS
Gra_N1_32_W100_Def	S6/S6_split76.sparql	1	warmup	29	10	0.033564347	SUCCESS
Gra_N1_32_W100_Def	F1/F1_split35.sparql	1	warmup	30	3	0.284799759	SUCCESS
Gra_N1_32_W100_Def	F2/F2_split57.sparql	1	warmup	31	31	0.141944311	SUCCESS
Gra_N1_32_W100_Def	F2/F2_split60.sparql	1	warmup	32	45	0.18647945999999999	SUCCESS
Gra_N1_32_W100_Def	F5/F5_split53.sparql	1	warmup	33	59	0.23933889300000002	SUCCESS
Gra_N1_32_W100_Def	F1/F1_split53.sparql	1	warmup	34	32	0.053783436999999996	SUCCESS
Gra_N1_32_W100_Def	F1/F1_split14.sparql	1	warmup	35	32	0.049532963	SUCCESS
Gra_N1_32_W100_Def	C2/C2_split59.sparql	1	warmup	36	22	1.390109221	SUCCESS
Gra_N1_32_W100_Def	F3/F3_split42.sparql	1	warmup	37	70	0.325351966	SUCCESS
Gra_N1_32_W100_Def	S1/S1_split83.sparql	1	warmup	38	15	0.062027112	SUCCESS
Gra_N1_32_W100_Def	S5/S5_split60.sparql	1	warmup	39	0	0.054159254	SUCCESS
Gra_N1_32_W100_Def	S5/S5_split94.sparql	1	warmup	40	0	0.055347066	SUCCESS
Gra_N1_32_W100_Def	L3/L3_split73.sparql	1	warmup	41	53	0.073927252	SUCCESS
Gra_N1_32_W100_Def	S4/S4_split8.sparql	1	warmup	42	34	0.140201093	SUCCESS
Gra_N1_32_W100_Def	S2/S2_split93.sparql	1	warmup	43	132	0.1182783	SUCCESS
Gra_N1_32_W100_Def	S5/S5_split93.sparql	1	warmup	44	0	0.057338996999999996	SUCCESS
Gra_N1_32_W100_Def	S7/S7_split30.sparql	1	warmup	45	0	0.006848446	SUCCESS
Gra_N1_32_W100_Def	S4/S4_split78.sparql	1	warmup	46	3	0.047044629	SUCCESS
Gra_N1_32_W100_Def	S5/S5_split5.sparql	1	warmup	47	0	0.032551354000000005	SUCCESS
Gra_N1_32_W100_Def	L2/L2_split61.sparql	1	warmup	48	60	0.039390859	SUCCESS
Gra_N1_32_W100_Def	C1/C1_split96.sparql	1	warmup	49	201	2.530181394	SUCCESS
Gra_N1_32_W100_Def	S1/S1_split88.sparql	1	warmup	50	12	0.033149223	SUCCESS
Gra_N1_32_W100_Def	S3/S3_split47.sparql	1	warmup	51	0	0.051072437	SUCCESS
Gra_N1_32_W100_Def	L2/L2_split85.sparql	1	warmup	52	1906	0.926089287	SUCCESS
Gra_N1_32_W100_Def	C2/C2_split72.sparql	1	warmup	53	22	1.3686832899999999	SUCCESS
Gra_N1_32_W100_Def	S7/S7_split72.sparql	1	warmup	54	0	0.006891974	SUCCESS
Gra_N1_32_W100_Def	S4/S4_split23.sparql	1	warmup	55	0	0.061398796	SUCCESS
Gra_N1_32_W100_Def	C2/C2_split8.sparql	1	warmup	56	22	1.368921606	SUCCESS
Gra_N1_32_W100_Def	L2/L2_split53.sparql	1	warmup	57	961	0.41500635	SUCCESS
Gra_N1_32_W100_Def	L4/L4_split89.sparql	1	warmup	58	593	0.816658074	SUCCESS
