sim_id	query_name	thread_id	thread_type	order_id	number_of_results	runtime	flag
LDF_N1_64_W100_Def	F4/F4_split5.sparql	1	warmup	1	103	12.653614641	SUCCESS
LDF_N1_64_W100_Def	L5/L5_split2.sparql	1	warmup	2	102	5.8382131280000005	SUCCESS
LDF_N1_64_W100_Def	L5/L5_split8.sparql	1	warmup	3	2681	135.484906816	SUCCESS
LDF_N1_64_W100_Def	S6/S6_split3.sparql	1	warmup	4	1	1.1774013939999999	SUCCESS
LDF_N1_64_W100_Def	L2/L2_split15.sparql	1	warmup	5	1906	91.053430174	SUCCESS
LDF_N1_64_W100_Def	F5/F5_split4.sparql	1	warmup	6	55	1.6202557830000002	SUCCESS
LDF_N1_64_W100_Def	F5/F5_split11.sparql	1	warmup	7	41	1.470029407	SUCCESS
LDF_N1_64_W100_Def	S3/S3_split15.sparql	1	warmup	8	0	21.55331553	SUCCESS
LDF_N1_64_W100_Def	S4/S4_split13.sparql	1	warmup	9	30	29.241832210000002	SUCCESS
LDF_N1_64_W100_Def	L3/L3_split3.sparql	1	warmup	10	53	0.44723709300000003	SUCCESS
LDF_N1_64_W100_Def	L5/L5_split1.sparql	1	warmup	11	2681	89.34149927499999	SUCCESS
LDF_N1_64_W100_Def	C1/C1_split10.sparql	1	warmup	12	201	220.551885032	SUCCESS
LDF_N1_64_W100_Def	S3/S3_split7.sparql	1	warmup	13	0	38.674091943	SUCCESS
LDF_N1_64_W100_Def	L2/L2_split9.sparql	1	warmup	14	1906	61.065337323	SUCCESS
LDF_N1_64_W100_Def	S7/S7_split7.sparql	1	warmup	15	0	0.319980562	SUCCESS
LDF_N1_64_W100_Def	L5/L5_split4.sparql	1	warmup	16	2681	88.627461042	SUCCESS
LDF_N1_64_W100_Def	F2/F2_split14.sparql	1	warmup	17	113	43.074356714000004	SUCCESS
LDF_N1_64_W100_Def	S3/S3_split12.sparql	1	warmup	18	0	38.129231319	SUCCESS
LDF_N1_64_W100_Def	L3/L3_split15.sparql	1	warmup	19	29	0.454771878	SUCCESS
LDF_N1_64_W100_Def	S5/S5_split8.sparql	1	warmup	20	0	41.761843588999994	SUCCESS
LDF_N1_64_W100_Def	S3/S3_split10.sparql	1	warmup	21	0	37.851006661	SUCCESS
LDF_N1_64_W100_Def	S4/S4_split12.sparql	1	warmup	22	0	27.12793732	SUCCESS
LDF_N1_64_W100_Def	S1/S1_split4.sparql	1	warmup	23	6	0.9752478149999999	SUCCESS
LDF_N1_64_W100_Def	F3/F3_split8.sparql	1	warmup	24	19	3.621226219	SUCCESS
LDF_N1_64_W100_Def	L5/L5_split5.sparql	1	warmup	25	2681	88.899801125	SUCCESS
LDF_N1_64_W100_Def	S1/S1_split5.sparql	1	warmup	26	5	0.8641355089999999	SUCCESS
LDF_N1_64_W100_Def	C1/C1_split11.sparql	1	warmup	27	201	140.220265717	SUCCESS
LDF_N1_64_W100_Def	L1/L1_split0.sparql	1	warmup	28	3	0.48522371	SUCCESS
LDF_N1_64_W100_Def	L3/L3_split16.sparql	1	warmup	29	10	0.457597485	SUCCESS
LDF_N1_64_W100_Def	F5/F5_split14.sparql	1	warmup	30	41	1.587421325	SUCCESS
LDF_N1_64_W100_Def	S3/S3_split5.sparql	1	warmup	31	0	38.429823463	SUCCESS
LDF_N1_64_W100_Def	C1/C1_split8.sparql	1	warmup	32	201	138.919540146	SUCCESS
LDF_N1_64_W100_Def	L1/L1_split5.sparql	1	warmup	33	7	0.6490687430000001	SUCCESS
LDF_N1_64_W100_Def	F4/F4_split7.sparql	1	warmup	34	402	39.364876874000004	SUCCESS
LDF_N1_64_W100_Def	S7/S7_split0.sparql	1	warmup	35	0	0.323400354	SUCCESS
LDF_N1_64_W100_Def	S6/S6_split16.sparql	1	warmup	36	3	0.970768287	SUCCESS
LDF_N1_64_W100_Def	L5/L5_split14.sparql	1	warmup	37	319	17.135482603	SUCCESS
LDF_N1_64_W100_Def	L3/L3_split4.sparql	1	warmup	38	53	0.42172855	SUCCESS
LDF_N1_64_W100_Def	L1/L1_split3.sparql	1	warmup	39	0	0.536547233	SUCCESS
LDF_N1_64_W100_Def	L1/L1_split10.sparql	1	warmup	40	7	0.5932281020000001	SUCCESS
LDF_N1_64_W100_Def	S7/S7_split16.sparql	1	warmup	41	0	0.316438066	SUCCESS
LDF_N1_64_W100_Def	S2/S2_split8.sparql	1	warmup	42	132	11.014425797	SUCCESS
LDF_N1_64_W100_Def	F4/F4_split12.sparql	1	warmup	43	215	38.598535690999995	SUCCESS
LDF_N1_64_W100_Def	L2/L2_split1.sparql	1	warmup	44	323	24.642103755	SUCCESS
LDF_N1_64_W100_Def	C1/C1_split1.sparql	1	warmup	45	201	136.663525383	SUCCESS
LDF_N1_64_W100_Def	L4/L4_split13.sparql	1	warmup	46	593	14.545800203	SUCCESS
LDF_N1_64_W100_Def	S3/S3_split18.sparql	1	warmup	47	0	38.912977262	SUCCESS
LDF_N1_64_W100_Def	L2/L2_split2.sparql	1	warmup	48	961	71.86379600299999	SUCCESS
LDF_N1_64_W100_Def	L3/L3_split17.sparql	1	warmup	49	16	0.407870021	SUCCESS
LDF_N1_64_W100_Def	F2/F2_split2.sparql	1	warmup	50	124	56.114701292999996	SUCCESS
LDF_N1_64_W100_Def	L4/L4_split7.sparql	1	warmup	51	571	14.206663422	SUCCESS
LDF_N1_64_W100_Def	S6/S6_split2.sparql	1	warmup	52	159	12.298756928000001	SUCCESS
LDF_N1_64_W100_Def	S7/S7_split6.sparql	1	warmup	53	0	0.31368179900000004	SUCCESS
LDF_N1_64_W100_Def	C3/C3_split1.sparql	1	warmup	54	-1	300	TIMEOUT
LDF_N1_64_W100_Def	F5/F5_split10.sparql	1	warmup	55	29	1.005154032	SUCCESS
LDF_N1_64_W100_Def	F3/F3_split9.sparql	1	warmup	56	21	4.983375386	SUCCESS
