sim_id	query_name	thread_id	thread_type	order_id	number_of_results	runtime	flag
Vir_N1_32_W10_Def	S5/S5_split59.sparql	1	warmup	1	0	0.009704654	SUCCESS
Vir_N1_32_W10_Def	F4/F4_split82.sparql	1	warmup	2	26	0.076310087	SUCCESS
Vir_N1_32_W10_Def	S5/S5_split23.sparql	1	warmup	3	0	0.007212447	SUCCESS
Vir_N1_32_W10_Def	L3/L3_split31.sparql	1	warmup	4	36	0.010038895	SUCCESS
Vir_N1_32_W10_Def	S7/S7_split55.sparql	1	warmup	5	0	0.005508199	SUCCESS
Vir_N1_32_W10_Def	F1/F1_split60.sparql	1	warmup	6	7	0.013172853	SUCCESS
Vir_N1_32_W10_Def	L5/L5_split62.sparql	1	warmup	7	22	0.011213190000000001	SUCCESS
Vir_N1_32_W10_Def	L5/L5_split43.sparql	1	warmup	8	22	0.011879894	SUCCESS
Vir_N1_32_W10_Def	C1/C1_split71.sparql	1	warmup	9	16	0.015094099	SUCCESS
Vir_N1_32_W10_Def	C3/C3_split62.sparql	1	warmup	10	100000	1.389608559	SUCCESS
Vir_N1_32_W10_Def	L4/L4_split26.sparql	1	warmup	11	61	0.013317136	SUCCESS
Vir_N1_32_W10_Def	F4/F4_split90.sparql	1	warmup	12	7	0.009125004	SUCCESS
Vir_N1_32_W10_Def	S2/S2_split59.sparql	1	warmup	13	123	0.016391939	SUCCESS
Vir_N1_32_W10_Def	S4/S4_split12.sparql	1	warmup	14	0	0.0066116049999999996	SUCCESS
Vir_N1_32_W10_Def	C1/C1_split4.sparql	1	warmup	15	16	0.011979964000000001	SUCCESS
Vir_N1_32_W10_Def	L5/L5_split91.sparql	1	warmup	16	269	0.042058216	SUCCESS
Vir_N1_32_W10_Def	S1/S1_split81.sparql	1	warmup	17	4	0.053994552	SUCCESS
Vir_N1_32_W10_Def	S5/S5_split78.sparql	1	warmup	18	0	0.006815666000000001	SUCCESS
Vir_N1_32_W10_Def	F5/F5_split35.sparql	1	warmup	19	46	0.014313844	SUCCESS
Vir_N1_32_W10_Def	L1/L1_split57.sparql	1	warmup	20	0	0.005605779	SUCCESS
Vir_N1_32_W10_Def	S2/S2_split40.sparql	1	warmup	21	36	0.006540859	SUCCESS
Vir_N1_32_W10_Def	L1/L1_split56.sparql	1	warmup	22	4	0.006296237	SUCCESS
Vir_N1_32_W10_Def	S1/S1_split96.sparql	1	warmup	23	15	0.054711441	SUCCESS
Vir_N1_32_W10_Def	S6/S6_split59.sparql	1	warmup	24	12	0.04744475	SUCCESS
Vir_N1_32_W10_Def	F5/F5_split40.sparql	1	warmup	25	25	0.011613531	SUCCESS
Vir_N1_32_W10_Def	F2/F2_split11.sparql	1	warmup	26	13	0.064087005	SUCCESS
Vir_N1_32_W10_Def	S6/S6_split26.sparql	1	warmup	27	5	0.045232758	SUCCESS
Vir_N1_32_W10_Def	S4/S4_split74.sparql	1	warmup	28	0	0.005227343000000001	SUCCESS
Vir_N1_32_W10_Def	L5/L5_split87.sparql	1	warmup	29	14	0.005889986000000001	SUCCESS
Vir_N1_32_W10_Def	F2/F2_split72.sparql	1	warmup	30	2	0.060577302000000006	SUCCESS
Vir_N1_32_W10_Def	L3/L3_split33.sparql	1	warmup	31	60	0.005878141	SUCCESS
Vir_N1_32_W10_Def	F3/F3_split97.sparql	1	warmup	32	7	0.009352714	SUCCESS
Vir_N1_32_W10_Def	S5/S5_split24.sparql	1	warmup	33	0	0.004487628	SUCCESS
Vir_N1_32_W10_Def	S3/S3_split90.sparql	1	warmup	34	0	0.004892319	SUCCESS
Vir_N1_32_W10_Def	S1/S1_split28.sparql	1	warmup	35	4	0.005694726	SUCCESS
Vir_N1_32_W10_Def	S1/S1_split23.sparql	1	warmup	36	6	0.052391296	SUCCESS
Vir_N1_32_W10_Def	C3/C3_split35.sparql	1	warmup	37	100000	1.0755645280000001	SUCCESS
Vir_N1_32_W10_Def	S3/S3_split81.sparql	1	warmup	38	0	0.004918598000000001	SUCCESS
Vir_N1_32_W10_Def	F2/F2_split77.sparql	1	warmup	39	6	0.047703505	SUCCESS
Vir_N1_32_W10_Def	F5/F5_split55.sparql	1	warmup	40	49	0.012855076	SUCCESS
Vir_N1_32_W10_Def	C3/C3_split57.sparql	1	warmup	41	100000	1.049629456	SUCCESS
Vir_N1_32_W10_Def	F1/F1_split25.sparql	1	warmup	42	10	0.005654391000000001	SUCCESS
Vir_N1_32_W10_Def	S6/S6_split4.sparql	1	warmup	43	12	0.045924163	SUCCESS
Vir_N1_32_W10_Def	S3/S3_split75.sparql	1	warmup	44	0	0.006590805999999999	SUCCESS
Vir_N1_32_W10_Def	S1/S1_split46.sparql	1	warmup	45	4	0.0050372130000000005	SUCCESS
Vir_N1_32_W10_Def	C1/C1_split66.sparql	1	warmup	46	16	0.009201718	SUCCESS
Vir_N1_32_W10_Def	S4/S4_split92.sparql	1	warmup	47	0	0.005687205999999999	SUCCESS
Vir_N1_32_W10_Def	L5/L5_split28.sparql	1	warmup	48	36	0.008090511	SUCCESS
Vir_N1_32_W10_Def	F3/F3_split93.sparql	1	warmup	49	0	0.007402754	SUCCESS
Vir_N1_32_W10_Def	S2/S2_split11.sparql	1	warmup	50	32	0.0052659659999999995	SUCCESS
Vir_N1_32_W10_Def	F4/F4_split92.sparql	1	warmup	51	27	0.055852332	SUCCESS
Vir_N1_32_W10_Def	S5/S5_split2.sparql	1	warmup	52	0	0.004333097	SUCCESS
Vir_N1_32_W10_Def	L1/L1_split26.sparql	1	warmup	53	0	0.004811091	SUCCESS
Vir_N1_32_W10_Def	F3/F3_split20.sparql	1	warmup	54	13	0.00971538	SUCCESS
Vir_N1_32_W10_Def	C1/C1_split82.sparql	1	warmup	55	16	0.009003409	SUCCESS
Vir_N1_32_W10_Def	F5/F5_split38.sparql	1	warmup	56	26	0.010345753000000001	SUCCESS
Vir_N1_32_W10_Def	L1/L1_split93.sparql	1	warmup	57	2	0.004998842	SUCCESS
Vir_N1_32_W10_Def	F5/F5_split88.sparql	1	warmup	58	53	0.013189704	SUCCESS
Vir_N1_32_W10_Def	F4/F4_split4.sparql	1	warmup	59	0	0.054105678	SUCCESS
Vir_N1_32_W10_Def	C3/C3_split28.sparql	1	warmup	60	100000	1.0376650139999999	SUCCESS
Vir_N1_32_W10_Def	F2/F2_split0.sparql	1	warmup	61	1	0.045143785	SUCCESS
Vir_N1_32_W10_Def	F5/F5_split43.sparql	1	warmup	62	30	0.011046720999999999	SUCCESS
Vir_N1_32_W10_Def	S7/S7_split89.sparql	1	warmup	63	1	0.07100675699999999	SUCCESS
Vir_N1_32_W10_Def	S4/S4_split22.sparql	1	warmup	64	4	0.006123946	SUCCESS
Vir_N1_32_W10_Def	F2/F2_split49.sparql	1	warmup	65	0	0.067862298	SUCCESS
Vir_N1_32_W10_Def	L1/L1_split99.sparql	1	warmup	66	4	0.005187813	SUCCESS
Vir_N1_32_W10_Def	F4/F4_split30.sparql	1	warmup	67	52	0.061373635	SUCCESS
Vir_N1_32_W10_Def	F2/F2_split65.sparql	1	warmup	68	13	0.04883411	SUCCESS
Vir_N1_32_W10_Def	L3/L3_split28.sparql	1	warmup	69	43	0.005414065	SUCCESS
Vir_N1_32_W10_Def	S5/S5_split63.sparql	1	warmup	70	0	0.005922455	SUCCESS
Vir_N1_32_W10_Def	L3/L3_split40.sparql	1	warmup	71	34	0.005155408	SUCCESS
Vir_N1_32_W10_Def	S4/S4_split84.sparql	1	warmup	72	2	0.005830832	SUCCESS
Vir_N1_32_W10_Def	L3/L3_split96.sparql	1	warmup	73	18	0.003843144	SUCCESS
Vir_N1_32_W10_Def	S1/S1_split34.sparql	1	warmup	74	0	0.051200433	SUCCESS
Vir_N1_32_W10_Def	S2/S2_split28.sparql	1	warmup	75	255	0.015068435	SUCCESS
Vir_N1_32_W10_Def	C3/C3_split25.sparql	1	warmup	76	100000	1.055112462	SUCCESS
Vir_N1_32_W10_Def	F4/F4_split89.sparql	1	warmup	77	12	0.054130896	SUCCESS
Vir_N1_32_W10_Def	L3/L3_split90.sparql	1	warmup	78	55	0.005488107	SUCCESS
Vir_N1_32_W10_Def	C3/C3_split12.sparql	1	warmup	79	100000	1.048496912	SUCCESS
Vir_N1_32_W10_Def	F3/F3_split84.sparql	1	warmup	80	0	0.008403618	SUCCESS
Vir_N1_32_W10_Def	S5/S5_split10.sparql	1	warmup	81	0	0.005927704000000001	SUCCESS
Vir_N1_32_W10_Def	F4/F4_split50.sparql	1	warmup	82	68	0.071298743	SUCCESS
Vir_N1_32_W10_Def	L4/L4_split39.sparql	1	warmup	83	69	0.007332918	SUCCESS
Vir_N1_32_W10_Def	F5/F5_split49.sparql	1	warmup	84	63	0.014364114	SUCCESS
Vir_N1_32_W10_Def	S3/S3_split62.sparql	1	warmup	85	0	0.004911099	SUCCESS
Vir_N1_32_W10_Def	L4/L4_split48.sparql	1	warmup	86	59	0.007094484999999999	SUCCESS
Vir_N1_32_W10_Def	L3/L3_split60.sparql	1	warmup	87	43	0.004732292	SUCCESS
Vir_N1_32_W10_Def	C2/C2_split2.sparql	1	warmup	88	0	0.025022212	SUCCESS
Vir_N1_32_W10_Def	S2/S2_split25.sparql	1	warmup	89	11	0.005737565	SUCCESS
Vir_N1_32_W10_Def	S3/S3_split88.sparql	1	warmup	90	0	0.004843771	SUCCESS
Vir_N1_32_W10_Def	S6/S6_split34.sparql	1	warmup	91	6	0.046043	SUCCESS
Vir_N1_32_W10_Def	C2/C2_split66.sparql	1	warmup	92	0	0.024776564	SUCCESS
Vir_N1_32_W10_Def	C3/C3_split37.sparql	1	warmup	93	100000	1.040000076	SUCCESS
Vir_N1_32_W10_Def	S3/S3_split3.sparql	1	warmup	94	0	0.006578403	SUCCESS
Vir_N1_32_W10_Def	S6/S6_split54.sparql	1	warmup	95	1	0.0454672	SUCCESS
Vir_N1_32_W10_Def	S6/S6_split63.sparql	1	warmup	96	2	0.045930971	SUCCESS
Vir_N1_32_W10_Def	S3/S3_split1.sparql	1	warmup	97	0	0.006507925	SUCCESS
Vir_N1_32_W10_Def	F3/F3_split68.sparql	1	warmup	98	54	0.009647135000000001	SUCCESS
Vir_N1_32_W10_Def	F3/F3_split24.sparql	1	warmup	99	26	0.010845556000000001	SUCCESS
Vir_N1_32_W10_Def	S4/S4_split25.sparql	1	warmup	100	1	0.004126279	SUCCESS
Vir_N1_32_W10_Def	S1/S1_split53.sparql	1	warmup	101	8	0.005435183999999999	SUCCESS
Vir_N1_32_W10_Def	S7/S7_split83.sparql	1	warmup	102	2	0.07089673	SUCCESS
Vir_N1_32_W10_Def	L4/L4_split69.sparql	1	warmup	103	46	0.006524968999999999	SUCCESS
Vir_N1_32_W10_Def	L1/L1_split24.sparql	1	warmup	104	3	0.005074773	SUCCESS
Vir_N1_32_W10_Def	F1/F1_split75.sparql	1	warmup	105	0	0.0040568869999999995	SUCCESS
Vir_N1_32_W10_Def	L1/L1_split45.sparql	1	warmup	106	3	0.00528437	SUCCESS
Vir_N1_32_W10_Def	S3/S3_split36.sparql	1	warmup	107	0	0.007921837	SUCCESS
Vir_N1_32_W10_Def	C3/C3_split78.sparql	1	warmup	108	100000	1.0306448769999998	SUCCESS
Vir_N1_32_W10_Def	S1/S1_split30.sparql	1	warmup	109	4	0.051720238	SUCCESS
Vir_N1_32_W10_Def	C3/C3_split16.sparql	1	warmup	110	100000	1.041829746	SUCCESS
Vir_N1_32_W10_Def	S5/S5_split64.sparql	1	warmup	111	0	0.005564895	SUCCESS
Vir_N1_32_W10_Def	L4/L4_split85.sparql	1	warmup	112	52	0.006629462	SUCCESS
Vir_N1_32_W10_Def	L1/L1_split95.sparql	1	warmup	113	4	0.005104912	SUCCESS
Vir_N1_32_W10_Def	L2/L2_split35.sparql	1	warmup	114	37	0.006156526000000001	SUCCESS
Vir_N1_32_W10_Def	L4/L4_split38.sparql	1	warmup	115	49	0.006376611	SUCCESS
Vir_N1_32_W10_Def	F1/F1_split36.sparql	1	warmup	116	0	0.008324171	SUCCESS
Vir_N1_32_W10_Def	S2/S2_split81.sparql	1	warmup	117	39	0.00696721	SUCCESS
Vir_N1_32_W10_Def	S5/S5_split7.sparql	1	warmup	118	0	0.004208580000000001	SUCCESS
Vir_N1_32_W10_Def	S7/S7_split65.sparql	1	warmup	119	0	0.004244894999999999	SUCCESS
Vir_N1_32_W10_Def	S6/S6_split37.sparql	1	warmup	120	11	0.046334849	SUCCESS
Vir_N1_32_W10_Def	L5/L5_split20.sparql	1	warmup	121	9	0.004082795	SUCCESS
Vir_N1_32_W10_Def	L2/L2_split26.sparql	1	warmup	122	51	0.006408823	SUCCESS
Vir_N1_32_W10_Def	F1/F1_split12.sparql	1	warmup	123	0	0.003991607	SUCCESS
Vir_N1_32_W10_Def	S2/S2_split36.sparql	1	warmup	124	39	0.005543958	SUCCESS
Vir_N1_32_W10_Def	C3/C3_split43.sparql	1	warmup	125	100000	1.028252624	SUCCESS
Vir_N1_32_W10_Def	L2/L2_split11.sparql	1	warmup	126	236	0.011463286999999999	SUCCESS
Vir_N1_32_W10_Def	F5/F5_split58.sparql	1	warmup	127	30	0.007131258	SUCCESS
Vir_N1_32_W10_Def	L4/L4_split24.sparql	1	warmup	128	63	0.0068458600000000005	SUCCESS
Vir_N1_32_W10_Def	S3/S3_split18.sparql	1	warmup	129	0	0.004738854	SUCCESS
Vir_N1_32_W10_Def	L5/L5_split38.sparql	1	warmup	130	40	0.007005166	SUCCESS
Vir_N1_32_W10_Def	S4/S4_split26.sparql	1	warmup	131	0	0.005718292	SUCCESS
Vir_N1_32_W10_Def	F1/F1_split59.sparql	1	warmup	132	5	0.008588301	SUCCESS
Vir_N1_32_W10_Def	L1/L1_split49.sparql	1	warmup	133	4	0.0050042640000000005	SUCCESS
Vir_N1_32_W10_Def	F3/F3_split80.sparql	1	warmup	134	25	0.010813734	SUCCESS
Vir_N1_32_W10_Def	F4/F4_split58.sparql	1	warmup	135	59	0.058961473	SUCCESS
Vir_N1_32_W10_Def	L5/L5_split3.sparql	1	warmup	136	269	0.018449665	SUCCESS
Vir_N1_32_W10_Def	F5/F5_split21.sparql	1	warmup	137	41	0.01123846	SUCCESS
Vir_N1_32_W10_Def	L5/L5_split86.sparql	1	warmup	138	78	0.008714544999999999	SUCCESS
Vir_N1_32_W10_Def	L1/L1_split82.sparql	1	warmup	139	0	0.004758681	SUCCESS
Vir_N1_32_W10_Def	F3/F3_split53.sparql	1	warmup	140	54	0.009574584	SUCCESS
Vir_N1_32_W10_Def	L3/L3_split98.sparql	1	warmup	141	38	0.005080249	SUCCESS
Vir_N1_32_W10_Def	F5/F5_split37.sparql	1	warmup	142	51	0.012535606	SUCCESS
Vir_N1_32_W10_Def	S2/S2_split53.sparql	1	warmup	143	6	0.0055776029999999996	SUCCESS
Vir_N1_32_W10_Def	F2/F2_split18.sparql	1	warmup	144	7	0.059877761	SUCCESS
Vir_N1_32_W10_Def	F4/F4_split69.sparql	1	warmup	145	4	0.052648896	SUCCESS
Vir_N1_32_W10_Def	S6/S6_split42.sparql	1	warmup	146	7	0.046075621	SUCCESS
Vir_N1_32_W10_Def	F5/F5_split67.sparql	1	warmup	147	15	0.009065183	SUCCESS
Vir_N1_32_W10_Def	F1/F1_split56.sparql	1	warmup	148	0	0.008346589	SUCCESS
Vir_N1_32_W10_Def	F3/F3_split59.sparql	1	warmup	149	25	0.007529079	SUCCESS
Vir_N1_32_W10_Def	S2/S2_split47.sparql	1	warmup	150	123	0.0097326	SUCCESS
Vir_N1_32_W10_Def	C1/C1_split35.sparql	1	warmup	151	16	0.009158096000000001	SUCCESS
Vir_N1_32_W10_Def	L5/L5_split14.sparql	1	warmup	152	10	0.005221704	SUCCESS
Vir_N1_32_W10_Def	L1/L1_split41.sparql	1	warmup	153	0	0.004716407000000001	SUCCESS
Vir_N1_32_W10_Def	S1/S1_split66.sparql	1	warmup	154	8	0.052612572	SUCCESS
Vir_N1_32_W10_Def	S7/S7_split44.sparql	1	warmup	155	0	0.004532382	SUCCESS
Vir_N1_32_W10_Def	S1/S1_split85.sparql	1	warmup	156	0	0.050847026999999996	SUCCESS
Vir_N1_32_W10_Def	L2/L2_split71.sparql	1	warmup	157	25	0.005424481	SUCCESS
Vir_N1_32_W10_Def	S7/S7_split62.sparql	1	warmup	158	0	0.070230258	SUCCESS
Vir_N1_32_W10_Def	F2/F2_split15.sparql	1	warmup	159	3	0.060357287	SUCCESS
Vir_N1_32_W10_Def	L3/L3_split30.sparql	1	warmup	160	35	0.005099512	SUCCESS
Vir_N1_32_W10_Def	S6/S6_split82.sparql	1	warmup	161	11	0.046647502	SUCCESS
Vir_N1_32_W10_Def	L5/L5_split66.sparql	1	warmup	162	78	0.009030533	SUCCESS
Vir_N1_32_W10_Def	S7/S7_split27.sparql	1	warmup	163	0	0.004574349	SUCCESS
Vir_N1_32_W10_Def	L3/L3_split38.sparql	1	warmup	164	26	0.005960804	SUCCESS
Vir_N1_32_W10_Def	S7/S7_split76.sparql	1	warmup	165	0	0.003284151	SUCCESS
Vir_N1_32_W10_Def	S1/S1_split38.sparql	1	warmup	166	0	0.050764373999999994	SUCCESS
Vir_N1_32_W10_Def	C1/C1_split91.sparql	1	warmup	167	16	0.009036394	SUCCESS
Vir_N1_32_W10_Def	F3/F3_split35.sparql	1	warmup	168	48	0.012556416	SUCCESS
Vir_N1_32_W10_Def	F1/F1_split57.sparql	1	warmup	169	0	0.008217480999999999	SUCCESS
Vir_N1_32_W10_Def	L5/L5_split1.sparql	1	warmup	170	9	0.005427706	SUCCESS
Vir_N1_32_W10_Def	C3/C3_split27.sparql	1	warmup	171	100000	1.045600337	SUCCESS
Vir_N1_32_W10_Def	S4/S4_split27.sparql	1	warmup	172	1	0.005799413000000001	SUCCESS
Vir_N1_32_W10_Def	L4/L4_split53.sparql	1	warmup	173	62	0.006868561	SUCCESS
Vir_N1_32_W10_Def	S7/S7_split90.sparql	1	warmup	174	0	0.005490629	SUCCESS
Vir_N1_32_W10_Def	S5/S5_split32.sparql	1	warmup	175	0	0.005978603	SUCCESS
Vir_N1_32_W10_Def	S6/S6_split10.sparql	1	warmup	176	6	0.045846128	SUCCESS
Vir_N1_32_W10_Def	S6/S6_split28.sparql	1	warmup	177	3	0.045642474999999995	SUCCESS
Vir_N1_32_W10_Def	F2/F2_split12.sparql	1	warmup	178	1	0.045160405	SUCCESS
Vir_N1_32_W10_Def	L3/L3_split0.sparql	1	warmup	179	46	0.005162277	SUCCESS
Vir_N1_32_W10_Def	L1/L1_split67.sparql	1	warmup	180	2	0.004877524	SUCCESS
Vir_N1_32_W10_Def	S2/S2_split26.sparql	1	warmup	181	32	0.005340819	SUCCESS
Vir_N1_32_W10_Def	F1/F1_split5.sparql	1	warmup	182	0	0.008431319999999999	SUCCESS
Vir_N1_32_W10_Def	S4/S4_split33.sparql	1	warmup	183	2	0.005886875	SUCCESS
Vir_N1_32_W10_Def	S4/S4_split38.sparql	1	warmup	184	0	0.003898325	SUCCESS
Vir_N1_32_W10_Def	S2/S2_split99.sparql	1	warmup	185	15	0.005726081	SUCCESS
Vir_N1_32_W10_Def	S1/S1_split50.sparql	1	warmup	186	0	0.051634855	SUCCESS
Vir_N1_32_W10_Def	F4/F4_split94.sparql	1	warmup	187	30	0.055600329999999996	SUCCESS
Vir_N1_32_W10_Def	S3/S3_split14.sparql	1	warmup	188	0	0.004641767	SUCCESS
Vir_N1_32_W10_Def	S4/S4_split55.sparql	1	warmup	189	0	0.0038369710000000002	SUCCESS
Vir_N1_32_W10_Def	L3/L3_split9.sparql	1	warmup	190	34	0.004979011	SUCCESS
Vir_N1_32_W10_Def	F5/F5_split22.sparql	1	warmup	191	22	0.011944255	SUCCESS
Vir_N1_32_W10_Def	S5/S5_split80.sparql	1	warmup	192	26	0.00780581	SUCCESS
Vir_N1_32_W10_Def	L1/L1_split47.sparql	1	warmup	193	6	0.005119307	SUCCESS
Vir_N1_32_W10_Def	F1/F1_split74.sparql	1	warmup	194	3	0.008502978999999999	SUCCESS
Vir_N1_32_W10_Def	L3/L3_split15.sparql	1	warmup	195	14	0.004498818	SUCCESS
Vir_N1_32_W10_Def	S4/S4_split97.sparql	1	warmup	196	1	0.005750136	SUCCESS
Vir_N1_32_W10_Def	F5/F5_split13.sparql	1	warmup	197	25	0.010119676	SUCCESS
Vir_N1_32_W10_Def	C1/C1_split99.sparql	1	warmup	198	16	0.009019118999999999	SUCCESS
Vir_N1_32_W10_Def	F3/F3_split78.sparql	1	warmup	199	7	0.008909356	SUCCESS
Vir_N1_32_W10_Def	C2/C2_split84.sparql	1	warmup	200	0	0.046065937	SUCCESS
Vir_N1_32_W10_Def	F1/F1_split96.sparql	1	warmup	201	4	0.008508203	SUCCESS
Vir_N1_32_W10_Def	L2/L2_split69.sparql	1	warmup	202	39	0.005897711	SUCCESS
Vir_N1_32_W10_Def	S4/S4_split98.sparql	1	warmup	203	1	0.0039722740000000005	SUCCESS
