sim_id	query_name	thread_id	thread_type	order_id	number_of_results	runtime	flag
LDF_N3_64_W100_Def	C2/C2_split7.sparql	1	warmup	1	-1	300	TIMEOUT
LDF_N3_64_W100_Def	S4/S4_split19.sparql	1	warmup	2	10	60.74550148	SUCCESS
LDF_N3_64_W100_Def	F2/F2_split0.sparql	1	warmup	3	34	20.225038009	SUCCESS
LDF_N3_64_W100_Def	S2/S2_split0.sparql	1	warmup	4	249	56.05558209	SUCCESS
LDF_N3_64_W100_Def	F1/F1_split8.sparql	1	warmup	5	0	30.360113886	SUCCESS
LDF_N3_64_W100_Def	C3/C3_split15.sparql	1	warmup	6	-1	300	TIMEOUT
LDF_N3_64_W100_Def	C1/C1_split10.sparql	1	warmup	7	-1	300	TIMEOUT
LDF_N3_64_W100_Def	F2/F2_split3.sparql	1	warmup	8	7	6.669666592	SUCCESS
LDF_N3_64_W100_Def	S2/S2_split7.sparql	1	warmup	9	113	20.220355187000003	SUCCESS
LDF_N3_64_W100_Def	F5/F5_split14.sparql	1	warmup	10	41	2.039308732	SUCCESS
LDF_N3_64_W100_Def	L1/L1_split4.sparql	1	warmup	11	1	0.7062599390000001	SUCCESS
LDF_N3_64_W100_Def	S7/S7_split11.sparql	1	warmup	12	0	0.35199481200000005	SUCCESS
LDF_N3_64_W100_Def	L4/L4_split9.sparql	1	warmup	13	569	55.645139129	SUCCESS
LDF_N3_64_W100_Def	S2/S2_split9.sparql	1	warmup	14	109	17.86183591	SUCCESS
LDF_N3_64_W100_Def	S7/S7_split15.sparql	1	warmup	15	0	0.354920069	SUCCESS
LDF_N3_64_W100_Def	C1/C1_split11.sparql	1	warmup	16	-1	300	TIMEOUT
LDF_N3_64_W100_Def	F1/F1_split17.sparql	1	warmup	17	20	16.129952288000002	SUCCESS
LDF_N3_64_W100_Def	C3/C3_split4.sparql	1	warmup	18	-1	300	TIMEOUT
LDF_N3_64_W100_Def	S3/S3_split2.sparql	1	warmup	19	0	113.527539046	SUCCESS
LDF_N3_64_W100_Def	L3/L3_split13.sparql	1	warmup	20	31	0.5825362300000001	SUCCESS
LDF_N3_64_W100_Def	S1/S1_split1.sparql	1	warmup	21	0	1.446318548	SUCCESS
LDF_N3_64_W100_Def	F1/F1_split13.sparql	1	warmup	22	0	20.108554338	SUCCESS
LDF_N3_64_W100_Def	S3/S3_split8.sparql	1	warmup	23	0	103.91289559299999	SUCCESS
LDF_N3_64_W100_Def	F1/F1_split16.sparql	1	warmup	24	19	19.712622903	SUCCESS
LDF_N3_64_W100_Def	L2/L2_split18.sparql	1	warmup	25	-1	300	TIMEOUT
LDF_N3_64_W100_Def	L5/L5_split5.sparql	1	warmup	26	-1	300	TIMEOUT
LDF_N3_64_W100_Def	L3/L3_split3.sparql	1	warmup	27	53	0.453333184	SUCCESS
LDF_N3_64_W100_Def	C1/C1_split17.sparql	1	warmup	28	-1	300	TIMEOUT
LDF_N3_64_W100_Def	F3/F3_split6.sparql	1	warmup	29	16	15.533009439999999	SUCCESS
LDF_N3_64_W100_Def	L1/L1_split9.sparql	1	warmup	30	5	2.510257116	SUCCESS
LDF_N3_64_W100_Def	S2/S2_split6.sparql	1	warmup	31	346	73.439211653	SUCCESS
LDF_N3_64_W100_Def	L4/L4_split15.sparql	1	warmup	32	604	38.320725857	SUCCESS
LDF_N3_64_W100_Def	C3/C3_split16.sparql	1	warmup	33	-1	300	TIMEOUT
LDF_N3_64_W100_Def	S7/S7_split12.sparql	1	warmup	34	2	0.33982465500000003	SUCCESS
LDF_N3_64_W100_Def	C2/C2_split17.sparql	1	warmup	35	-1	300	TIMEOUT
LDF_N3_64_W100_Def	F5/F5_split5.sparql	1	warmup	36	38	1.90110354	SUCCESS
LDF_N3_64_W100_Def	L3/L3_split11.sparql	1	warmup	37	57	0.514408105	SUCCESS
LDF_N3_64_W100_Def	S1/S1_split5.sparql	1	warmup	38	5	1.253244549	SUCCESS
LDF_N3_64_W100_Def	L1/L1_split6.sparql	1	warmup	39	1	0.696086454	SUCCESS
LDF_N3_64_W100_Def	C3/C3_split13.sparql	1	warmup	40	-1	300	TIMEOUT
LDF_N3_64_W100_Def	F4/F4_split10.sparql	1	warmup	41	273	171.490862118	SUCCESS
LDF_N3_64_W100_Def	L1/L1_split5.sparql	1	warmup	42	7	0.746453753	SUCCESS
LDF_N3_64_W100_Def	L4/L4_split13.sparql	1	warmup	43	593	42.066010108	SUCCESS
