sim_id	query_name	thread_id	thread_type	order_id	number_of_results	runtime	flag
Vir_N3_64_Ont_Opt_0	queries/xio	1	warmup	1	1	3.0818957719999998	SUCCESS
Vir_N3_64_Ont_Opt_0	queries/xzadr	1	warmup	2	1	0.023789117999999998	SUCCESS
Vir_N3_64_Ont_Opt_0	queries/xzaha	1	warmup	3	1	0.313190928	SUCCESS
Vir_N3_64_Ont_Opt_0	queries/xzajk	1	warmup	4	1	2.3908978860000003	SUCCESS
Vir_N3_64_Ont_Opt_0	queries/xzact	1	warmup	5	0	0.009218485	SUCCESS
Vir_N3_64_Ont_Opt_0	queries/xaf	1	warmup	6	-1	-1	ERROR
Vir_N3_64_Ont_Opt_0	queries/xax	1	warmup	7	1	1.2793797569999998	SUCCESS
Vir_N3_64_Ont_Opt_0	queries/xzads	1	warmup	8	-1	-1	ERROR
Vir_N3_64_Ont_Opt_0	queries/xdf	1	warmup	9	0	0.007396187	SUCCESS
Vir_N3_64_Ont_Opt_0	queries/xzarg	1	warmup	10	1	0.008329665	SUCCESS
Vir_N3_64_Ont_Opt_0	queries/xgr	1	warmup	11	1	0.05781159	SUCCESS
Vir_N3_64_Ont_Opt_0	queries/xhx	1	warmup	12	1	1.2011285310000002	SUCCESS
Vir_N3_64_Ont_Opt_0	queries/xti	1	warmup	13	1	0.042569262999999996	SUCCESS
Vir_N3_64_Ont_Opt_0	queries/xzaic	1	warmup	14	0	0.009128698	SUCCESS
Vir_N3_64_Ont_Opt_0	queries/xzarj	1	warmup	15	0	0.008128223	SUCCESS
Vir_N3_64_Ont_Opt_0	queries/xpv	1	warmup	16	1	46.214943661	SUCCESS
Vir_N3_64_Ont_Opt_0	queries/xzadl	1	warmup	17	1	0.009743233	SUCCESS
Vir_N3_64_Ont_Opt_0	queries/xgw	1	warmup	18	6	0.022427437999999997	SUCCESS
Vir_N3_64_Ont_Opt_0	queries/xzaol	1	warmup	19	0	0.008209771999999999	SUCCESS
Vir_N3_64_Ont_Opt_0	queries/xzagf	1	warmup	20	0	0.21901377500000002	SUCCESS
Vir_N3_64_Ont_Opt_0	queries/xzain	1	warmup	21	0	0.0072766	SUCCESS
Vir_N3_64_Ont_Opt_0	queries/xgx	1	warmup	22	1	0.008916477	SUCCESS
Vir_N3_64_Ont_Opt_0	queries/xcg	1	warmup	23	1	0.009967247	SUCCESS
Vir_N3_64_Ont_Opt_0	queries/xly	1	warmup	24	-1	-1	ERROR
Vir_N3_64_Ont_Opt_0	queries/xzana	1	warmup	25	1	0.010822743	SUCCESS
Vir_N3_64_Ont_Opt_0	queries/xzaeg	1	warmup	26	1	475.46723362	SUCCESS
Vir_N3_64_Ont_Opt_0	queries/xfk	1	warmup	27	1	0.172343719	SUCCESS
Vir_N3_64_Ont_Opt_0	queries/xzauw	1	warmup	28	1	0.670266656	SUCCESS
Vir_N3_64_Ont_Opt_0	queries/xzaes	1	warmup	29	1	0.487324158	SUCCESS
Vir_N3_64_Ont_Opt_0	queries/xzadm	1	warmup	30	0	0.008695537	SUCCESS
