sim_id	query_name	thread_id	thread_type	order_id	number_of_results	runtime	flag
Vir_N3_32_W1000_Def	S7/S7_split66.sparql	1	warmup	1	0	4.633168346000001	SUCCESS
Vir_N3_32_W1000_Def	S6/S6_split21.sparql	1	warmup	2	187	3.1142629860000004	SUCCESS
Vir_N3_32_W1000_Def	F5/F5_split94.sparql	1	warmup	3	48	32.542486161	SUCCESS
Vir_N3_32_W1000_Def	C2/C2_split56.sparql	1	warmup	4	342	19.852122742	SUCCESS
Vir_N3_32_W1000_Def	S3/S3_split78.sparql	1	warmup	5	0	0.848624259	SUCCESS
Vir_N3_32_W1000_Def	F1/F1_split91.sparql	1	warmup	6	0	15.705272584000001	SUCCESS
Vir_N3_32_W1000_Def	C2/C2_split86.sparql	1	warmup	7	342	11.738175082	SUCCESS
Vir_N3_32_W1000_Def	L5/L5_split95.sparql	1	warmup	8	8712	1.8972493	SUCCESS
Vir_N3_32_W1000_Def	S5/S5_split52.sparql	1	warmup	9	0	1.9811285809999999	SUCCESS
Vir_N3_32_W1000_Def	S4/S4_split21.sparql	1	warmup	10	3062	1.9132163949999998	SUCCESS
Vir_N3_32_W1000_Def	S4/S4_split38.sparql	1	warmup	11	209	0.049077604999999996	SUCCESS
Vir_N3_32_W1000_Def	F4/F4_split8.sparql	1	warmup	12	2758	2.2359013369999996	SUCCESS
Vir_N3_32_W1000_Def	L1/L1_split36.sparql	1	warmup	13	1	0.9224482030000001	SUCCESS
Vir_N3_32_W1000_Def	C2/C2_split66.sparql	1	warmup	14	342	11.932994099	SUCCESS
Vir_N3_32_W1000_Def	C1/C1_split23.sparql	1	warmup	15	1424	5.612086672	SUCCESS
Vir_N3_32_W1000_Def	L1/L1_split5.sparql	1	warmup	16	3	0.011285192999999999	SUCCESS
Vir_N3_32_W1000_Def	S5/S5_split17.sparql	1	warmup	17	0	0.033741559000000004	SUCCESS
Vir_N3_32_W1000_Def	L3/L3_split58.sparql	1	warmup	18	39	0.010433806	SUCCESS
Vir_N3_32_W1000_Def	L1/L1_split2.sparql	1	warmup	19	4	0.01108174	SUCCESS
Vir_N3_32_W1000_Def	S2/S2_split25.sparql	1	warmup	20	3380	1.4108842279999998	SUCCESS
Vir_N3_32_W1000_Def	F3/F3_split76.sparql	1	warmup	21	1893	4.199016089	SUCCESS
Vir_N3_32_W1000_Def	L1/L1_split84.sparql	1	warmup	22	3	0.01208794	SUCCESS
Vir_N3_32_W1000_Def	C3/C3_split18.sparql	1	warmup	23	1048576	25.346202646000002	SUCCESS
Vir_N3_32_W1000_Def	F5/F5_split39.sparql	1	warmup	24	34	28.870426114	SUCCESS
Vir_N3_32_W1000_Def	S3/S3_split20.sparql	1	warmup	25	0	0.026907943	SUCCESS
Vir_N3_32_W1000_Def	F4/F4_split55.sparql	1	warmup	26	4359	0.6240834710000001	SUCCESS
Vir_N3_32_W1000_Def	S4/S4_split60.sparql	1	warmup	27	114	0.041603501	SUCCESS
Vir_N3_32_W1000_Def	L2/L2_split99.sparql	1	warmup	28	797	0.462724177	SUCCESS
Vir_N3_32_W1000_Def	F3/F3_split30.sparql	1	warmup	29	311	0.101312938	SUCCESS
Vir_N3_32_W1000_Def	S3/S3_split80.sparql	1	warmup	30	0	0.028624764	SUCCESS
Vir_N3_32_W1000_Def	S4/S4_split94.sparql	1	warmup	31	207	0.041613811	SUCCESS
Vir_N3_32_W1000_Def	S1/S1_split95.sparql	1	warmup	32	9	3.31718587	SUCCESS
Vir_N3_32_W1000_Def	S4/S4_split51.sparql	1	warmup	33	114	0.025126614	SUCCESS
Vir_N3_32_W1000_Def	S4/S4_split87.sparql	1	warmup	34	209	0.032918441	SUCCESS
Vir_N3_32_W1000_Def	L1/L1_split50.sparql	1	warmup	35	2	0.01038955	SUCCESS
Vir_N3_32_W1000_Def	C2/C2_split90.sparql	1	warmup	36	342	12.182575989	SUCCESS
Vir_N3_32_W1000_Def	F5/F5_split27.sparql	1	warmup	37	60	29.045608946	SUCCESS
Vir_N3_32_W1000_Def	S1/S1_split87.sparql	1	warmup	38	13	0.062347414999999996	SUCCESS
Vir_N3_32_W1000_Def	S6/S6_split86.sparql	1	warmup	39	1532	2.6617430410000003	SUCCESS
Vir_N3_32_W1000_Def	L2/L2_split84.sparql	1	warmup	40	8008	0.697739511	SUCCESS
Vir_N3_32_W1000_Def	L4/L4_split68.sparql	1	warmup	41	5898	0.48744787700000003	SUCCESS
Vir_N3_32_W1000_Def	S3/S3_split60.sparql	1	warmup	42	0	0.026447254	SUCCESS
Vir_N3_32_W1000_Def	S2/S2_split47.sparql	1	warmup	43	4417	0.327671698	SUCCESS
Vir_N3_32_W1000_Def	C2/C2_split12.sparql	1	warmup	44	342	12.183225474	SUCCESS
Vir_N3_32_W1000_Def	C2/C2_split61.sparql	1	warmup	45	342	12.119769315	SUCCESS
Vir_N3_32_W1000_Def	F1/F1_split38.sparql	1	warmup	46	253	9.189720284000002	SUCCESS
Vir_N3_32_W1000_Def	F1/F1_split8.sparql	1	warmup	47	54	8.757944276	SUCCESS
Vir_N3_32_W1000_Def	C1/C1_split34.sparql	1	warmup	48	1424	1.023228975	SUCCESS
Vir_N3_32_W1000_Def	F3/F3_split82.sparql	1	warmup	49	218	0.09254329900000001	SUCCESS
Vir_N3_32_W1000_Def	L2/L2_split80.sparql	1	warmup	50	16363	0.875420791	SUCCESS
Vir_N3_32_W1000_Def	C2/C2_split40.sparql	1	warmup	51	342	12.343718363	SUCCESS
Vir_N3_32_W1000_Def	C3/C3_split78.sparql	1	warmup	52	1048576	22.034267524	SUCCESS
Vir_N3_32_W1000_Def	S2/S2_split53.sparql	1	warmup	53	2122	0.196837951	SUCCESS
Vir_N3_32_W1000_Def	F3/F3_split52.sparql	1	warmup	54	1900	3.617990887	SUCCESS
Vir_N3_32_W1000_Def	S5/S5_split94.sparql	1	warmup	55	0	0.030556972999999998	SUCCESS
Vir_N3_32_W1000_Def	C2/C2_split58.sparql	1	warmup	56	342	11.869792256999999	SUCCESS
Vir_N3_32_W1000_Def	C2/C2_split94.sparql	1	warmup	57	342	11.683339445	SUCCESS
Vir_N3_32_W1000_Def	S5/S5_split13.sparql	1	warmup	58	0	0.026458573000000003	SUCCESS
Vir_N3_32_W1000_Def	F1/F1_split16.sparql	1	warmup	59	300	14.24221582	SUCCESS
Vir_N3_32_W1000_Def	F4/F4_split23.sparql	1	warmup	60	2907	0.430803458	SUCCESS
Vir_N3_32_W1000_Def	L4/L4_split13.sparql	1	warmup	61	5804	0.43650527499999997	SUCCESS
Vir_N3_32_W1000_Def	C1/C1_split29.sparql	1	warmup	62	1424	1.038405738	SUCCESS
Vir_N3_32_W1000_Def	F4/F4_split3.sparql	1	warmup	63	2757	0.42248507999999996	SUCCESS
Vir_N3_32_W1000_Def	S7/S7_split8.sparql	1	warmup	64	0	2.2515754940000003	SUCCESS
Vir_N3_32_W1000_Def	F5/F5_split75.sparql	1	warmup	65	53	28.49507575	SUCCESS
Vir_N3_32_W1000_Def	F3/F3_split16.sparql	1	warmup	66	1149	0.219214123	SUCCESS
Vir_N3_32_W1000_Def	S4/S4_split16.sparql	1	warmup	67	7	0.040846668	SUCCESS
Vir_N3_32_W1000_Def	S3/S3_split31.sparql	1	warmup	68	0	0.029080659000000002	SUCCESS
Vir_N3_32_W1000_Def	S2/S2_split62.sparql	1	warmup	69	1045	0.102242805	SUCCESS
