sim_id	query_name	thread_id	thread_type	order_id	number_of_results	runtime	flag
Fus_N1_64_W100_Def	L5/L5_split1.sparql	1	warmup	1	2681	10.564796776	SUCCESS
Fus_N1_64_W100_Def	S4/S4_split6.sparql	1	warmup	2	0	1.231265687	SUCCESS
Fus_N1_64_W100_Def	S4/S4_split16.sparql	1	warmup	3	2	4.9332047	SUCCESS
Fus_N1_64_W100_Def	L1/L1_split19.sparql	1	warmup	4	2	93.872111992	SUCCESS
Fus_N1_64_W100_Def	F3/F3_split14.sparql	1	warmup	5	-1	300	TIMEOUT
Fus_N1_64_W100_Def	S6/S6_split16.sparql	1	warmup	6	3	1.049916074	SUCCESS
Fus_N1_64_W100_Def	S6/S6_split5.sparql	1	warmup	7	48	0.7197072600000001	SUCCESS
Fus_N1_64_W100_Def	L3/L3_split11.sparql	1	warmup	8	57	165.343217354	SUCCESS
Fus_N1_64_W100_Def	L1/L1_split9.sparql	1	warmup	9	5	142.395973913	SUCCESS
Fus_N1_64_W100_Def	C3/C3_split2.sparql	1	warmup	10	-1	300	TIMEOUT
Fus_N1_64_W100_Def	S5/S5_split15.sparql	1	warmup	11	0	3.5569593289999997	SUCCESS
Fus_N1_64_W100_Def	F3/F3_split6.sparql	1	warmup	12	-1	300	TIMEOUT
Fus_N1_64_W100_Def	L5/L5_split19.sparql	1	warmup	13	2681	8.832807365999999	SUCCESS
Fus_N1_64_W100_Def	L2/L2_split17.sparql	1	warmup	14	961	5.965014022	SUCCESS
Fus_N1_64_W100_Def	S7/S7_split3.sparql	1	warmup	15	0	191.568004316	SUCCESS
Fus_N1_64_W100_Def	L4/L4_split11.sparql	1	warmup	16	578	0.550229577	SUCCESS
Fus_N1_64_W100_Def	S3/S3_split6.sparql	1	warmup	17	0	2.93645022	SUCCESS
Fus_N1_64_W100_Def	S6/S6_split6.sparql	1	warmup	18	10	0.972264091	SUCCESS
Fus_N1_64_W100_Def	S4/S4_split8.sparql	1	warmup	19	34	17.307525146	SUCCESS
Fus_N1_64_W100_Def	F5/F5_split19.sparql	1	warmup	20	50	210.70208632199999	SUCCESS
Fus_N1_64_W100_Def	C2/C2_split17.sparql	1	warmup	21	-1	300	TIMEOUT
Fus_N1_64_W100_Def	L4/L4_split5.sparql	1	warmup	22	616	0.5986575470000001	SUCCESS
Fus_N1_64_W100_Def	S3/S3_split4.sparql	1	warmup	23	0	2.084126589	SUCCESS
Fus_N1_64_W100_Def	L5/L5_split0.sparql	1	warmup	24	2681	10.660026756999999	SUCCESS
Fus_N1_64_W100_Def	F5/F5_split1.sparql	1	warmup	25	15	224.442196074	SUCCESS
Fus_N1_64_W100_Def	S2/S2_split13.sparql	1	warmup	26	519	65.905848795	SUCCESS
Fus_N1_64_W100_Def	F5/F5_split17.sparql	1	warmup	27	24	182.530217072	SUCCESS
Fus_N1_64_W100_Def	S7/S7_split16.sparql	1	warmup	28	0	184.591234478	SUCCESS
Fus_N1_64_W100_Def	C1/C1_split2.sparql	1	warmup	29	201	6.803445775	SUCCESS
Fus_N1_64_W100_Def	L2/L2_split11.sparql	1	warmup	30	78	5.557367606	SUCCESS
Fus_N1_64_W100_Def	F3/F3_split9.sparql	1	warmup	31	-1	300	TIMEOUT
Fus_N1_64_W100_Def	L2/L2_split19.sparql	1	warmup	32	323	5.935517161	SUCCESS
Fus_N1_64_W100_Def	S2/S2_split15.sparql	1	warmup	33	170	69.045262911	SUCCESS
Fus_N1_64_W100_Def	S7/S7_split0.sparql	1	warmup	34	0	184.679569795	SUCCESS
Fus_N1_64_W100_Def	L2/L2_split6.sparql	1	warmup	35	1906	5.786733622	SUCCESS
Fus_N1_64_W100_Def	F2/F2_split11.sparql	1	warmup	36	4	28.390600428000003	SUCCESS
Fus_N1_64_W100_Def	S7/S7_split5.sparql	1	warmup	37	1	191.647170085	SUCCESS
Fus_N1_64_W100_Def	C1/C1_split4.sparql	1	warmup	38	201	7.104852878	SUCCESS
Fus_N1_64_W100_Def	F5/F5_split13.sparql	1	warmup	39	41	208.28797737099998	SUCCESS
Fus_N1_64_W100_Def	L4/L4_split2.sparql	1	warmup	40	560	0.9051643109999999	SUCCESS
Fus_N1_64_W100_Def	S6/S6_split9.sparql	1	warmup	41	38	0.894400834	SUCCESS
Fus_N1_64_W100_Def	L1/L1_split15.sparql	1	warmup	42	4	105.723200232	SUCCESS
Fus_N1_64_W100_Def	L5/L5_split17.sparql	1	warmup	43	2681	9.748079956	SUCCESS
Fus_N1_64_W100_Def	F3/F3_split4.sparql	1	warmup	44	-1	300	TIMEOUT
Fus_N1_64_W100_Def	S3/S3_split19.sparql	1	warmup	45	0	2.931153801	SUCCESS
